,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,orders_orders-db,queue-master_rabbitmq,shipping_rabbitmq,user_user-db
0,4.372427983539095,2.644927536231884,2.508680555555556,17.119565217391305,2.5,2.520833333333333,2.62448132780083,2.615740740740741,24.503133333333334,28.8578,0.4154,1.4186666666666667,0.0,94.44019999999999
1,4.327651515151515,2.591240875912409,2.5171232876712337,17.224264705882355,2.5,2.5181159420289863,2.577777777777778,2.567733990147784,32.3984,42.037733333333335,0.5953999999999999,2.331933333333333,0.0002666666666666667,89.339
2,4.327651515151515,2.591240875912409,2.5171232876712337,17.224264705882355,2.5,2.5181159420289863,2.577777777777778,2.567733990147784,35.03015555555556,46.431044444444446,0.6553999999999999,2.6363555555555553,0.00035555555555555557,87.6386
3,4.327651515151515,2.591240875912409,2.5171232876712337,17.224264705882355,2.5,2.5181159420289863,2.577777777777778,2.567733990147784,36.34603333333334,48.627700000000004,0.6853999999999999,2.788566666666666,0.0004,86.7884
4,4.284313725490196,2.6094890510948905,2.526785714285714,17.335766423357665,2.5,2.5,2.59601706970128,2.58433734939759,34.21748000000001,44.30585333333333,0.6281999999999999,2.550053333333333,0.00032,88.64228
5,4.284313725490196,2.6094890510948905,2.526785714285714,17.335766423357665,2.5,2.5,2.59601706970128,2.58433734939759,32.79844444444445,41.42462222222222,0.5900666666666666,2.3910444444444443,0.0002666666666666667,89.87819999999999
6,4.284313725490196,2.6094890510948905,2.526785714285714,17.335766423357665,2.5,2.5,2.59601706970128,2.58433734939759,31.78484761904763,39.3666,0.5628285714285713,2.2774666666666663,0.0002285714285714286,90.761
7,4.359504132231405,2.6551724137931036,2.5,17.237762237762237,2.5,2.5384615384615388,2.562154696132597,2.61986301369863,33.59919166666667,41.26436666666666,0.5833999999999999,2.3563166666666664,0.0002,90.32979166666667
8,4.359504132231405,2.6551724137931036,2.5,17.237762237762237,2.5,2.5384615384615388,2.562154696132597,2.61986301369863,35.010348148148154,42.740407407407396,0.5993999999999999,2.417644444444444,0.00017777777777777779,89.99440740740741
9,4.359504132231405,2.6551724137931036,2.5,17.237762237762237,2.5,2.5384615384615388,2.562154696132597,2.61986301369863,36.139273333333335,43.92123999999999,0.6122,2.466706666666666,0.00016,89.7261
10,4.834801762114538,2.7,2.5164473684210527,17.335766423357665,2.517482517482518,2.520833333333333,2.565028901734104,2.5849514563106797,34.97251330355754,42.39433257419201,0.5917612886413633,2.3794817743463565,0.00014545454545454546,90.08415354733927
11,4.834801762114538,2.7,2.5164473684210527,17.335766423357665,2.517482517482518,2.520833333333333,2.565028901734104,2.5849514563106797,34.00021327874438,41.12190971935203,0.5747290291758328,2.3067943640794315,0.00013333333333333334,90.38253150345533
12,4.834801762114538,2.7,2.5164473684210527,17.335766423357665,2.517482517482518,2.520833333333333,2.565028901734104,2.5849514563106797,33.90036158478324,40.97753124569473,0.5723935437637492,2.3141748794524806,0.00013333333333333334,90.31790558851633
13,4.412955465587045,2.8597122302158273,2.509025270758123,18.677685950413224,2.5,2.5614754098360657,2.654532967032967,2.706367924528302,34.06995785601614,40.91171140029763,0.5703977184865084,2.311237156937646,0.00013333629649384032,91.38855606410357
14,4.412955465587045,2.8597122302158273,2.509025270758123,18.677685950413224,2.5,2.5614754098360657,2.654532967032967,2.706367924528302,34.23955412724903,40.845891554900525,0.5684018932092677,2.308299434422812,0.00013333925965434726,92.45920653969081
15,4.412955465587045,2.8597122302158273,2.509025270758123,18.677685950413224,2.5,2.5614754098360657,2.654532967032967,2.706367924528302,34.40915039848193,40.780071709503424,0.566406067932027,2.305361711907978,0.00013334222281485424,93.52985701527807
16,4.772727272727273,2.796610169491526,2.536231884057971,353.125,2.518382352941176,375.0,2.589563862928349,2.7591036414565826,34.37379484292637,40.75930504283676,0.5650727345986936,2.295017267463533,0.00013334222281485424,91.52878479305583
17,4.772727272727273,2.796610169491526,2.536231884057971,353.125,2.518382352941176,375.0,2.589563862928349,2.7591036414565826,34.33843928737082,40.73853837617009,0.5637394012653603,2.284672823019089,0.00013334222281485424,89.52771257083361
18,4.772727272727273,2.796610169491526,2.536231884057971,353.125,2.518382352941176,375.0,2.589563862928349,2.7591036414565826,34.30308373181526,40.71777170950343,0.562406067932027,2.2743283785746446,0.00013334222281485424,87.5266403486114
19,4.767699115044248,3.125,2.527573529411765,350.22522522522524,2.538167938931298,375.0,2.6860465116279073,2.7900552486187844,34.15370039848193,40.534532820614544,0.5570727345986936,2.2506839341302,0.00013334222281485424,88.51414034861138
20,4.767699115044248,3.125,2.527573529411765,350.22522522522524,2.538167938931298,375.0,2.6860465116279073,2.7900552486187844,34.0043170651486,40.35129393172566,0.5517394012653603,2.2270394896857555,0.00013334222281485424,89.50164034861137
21,4.767699115044248,3.125,2.527573529411765,350.22522522522524,2.538167938931298,375.0,2.6860465116279073,2.7900552486187844,33.854933731815265,40.16805504283678,0.546406067932027,2.203395045241311,0.00013334222281485424,90.48914034861137
22,5.013020833333334,2.8781512605042012,2.537037037037037,365.15748031496065,2.5,375.0,2.581602373887241,2.7255154639175254,33.73765764799863,40.14220573871631,0.5464082200107773,2.2137478632015952,0.00013334222281485424,88.71959959688371
23,5.013020833333334,2.8781512605042012,2.537037037037037,365.15748031496065,2.5,375.0,2.581602373887241,2.7255154639175254,33.620381564182,40.11635643459584,0.5464103720895276,2.2241006811618793,0.00013334222281485424,86.95005884515605
