,timestamp,ctn_cpu,ctn_network,ctn_memory,node_cpu,node_network,node_memory
0,2020-08-27 13:22:10,0.09166577271111136,0.09709456000000001,9826.850133333333,0.23002777777778,0.0006444444444444443,0.477139379905849
1,2020-08-27 13:22:15,0.09166577271111136,0.09709456000000001,9826.850133333333,0.23002777777778,0.0006444444444444443,0.477139379905849
2,2020-08-27 13:22:20,0.09959613317777842,0.10598641975308641,0.36408888888888885,0.23188888888889045,0.0008,0.47817394398599067
3,2020-08-27 13:22:25,0.09959613317777842,0.10598641975308641,0.36408888888888885,0.23188888888889045,0.0008,0.47817394398599067
4,2020-08-27 13:22:30,0.09959613317777842,0.10598641975308641,0.36408888888888885,0.23188888888889045,0.0008,0.47817394398599067
5,2020-08-27 13:22:35,0.1025721398222231,0.07512471901234564,0.36408888888888885,0.234333333333335,0.0008666666666666667,0.47909268213750233
6,2020-08-27 13:22:40,0.1025721398222231,0.07512471901234564,0.36408888888888885,0.234333333333335,0.0008666666666666667,0.47909268213750233
7,2020-08-27 13:22:45,0.1025721398222231,0.07512471901234564,0.36408888888888885,0.234333333333335,0.0008666666666666667,0.47909268213750233
8,2020-08-27 13:22:50,0.08928422784444288,0.08503056,0.0,0.23430555555555452,0.0008666666666666667,0.47922621394057274
9,2020-08-27 13:22:55,0.08928422784444288,0.08503056,0.0,0.23430555555555452,0.0008666666666666667,0.47922621394057274
10,2020-08-27 13:23:00,0.08928422784444288,0.08503056,0.0,0.23430555555555452,0.0008666666666666667,0.47922621394057274
11,2020-08-27 13:23:05,0.08345501597777405,0.09358160790123454,4.187022222222222,0.23172222222222053,0.0007777777777777778,0.47973894655457205
12,2020-08-27 13:23:10,0.08345501597777405,0.09358160790123454,4.187022222222222,0.23172222222222053,0.0007777777777777778,0.47973894655457205
13,2020-08-27 13:23:15,0.08345501597777405,0.09358160790123454,4.187022222222222,0.23172222222222053,0.0007777777777777778,0.47973894655457205
14,2020-08-27 13:23:20,0.09964254166666756,0.096721,11.4688,0.26224999999999815,0.0006666666666666666,0.47985010009966933
15,2020-08-27 13:23:25,0.09964254166666756,0.096721,11.4688,0.26224999999999815,0.0006666666666666666,0.47985010009966933
16,2020-08-27 13:23:30,0.09964254166666756,0.096721,11.4688,0.26224999999999815,0.0006666666666666666,0.47985010009966933
17,2020-08-27 13:23:35,0.09916298408888906,0.08189772049382715,8944.298666666666,0.31811111111110973,0.0006222222222222221,0.4727456179805122
18,2020-08-27 13:23:40,0.09916298408888906,0.08189772049382715,8944.298666666666,0.31811111111110973,0.0006222222222222221,0.4727456179805122
19,2020-08-27 13:23:45,0.09916298408888906,0.08189772049382715,8944.298666666666,0.31811111111110973,0.0006222222222222221,0.4727456179805122
20,2020-08-27 13:23:50,0.0929443447478957,0.0883767555573447,9833.003177707162,0.3444999999999989,0.0006444444444444443,0.47064599636980387
21,2020-08-27 13:23:55,0.0929443447478957,0.0883767555573447,9833.003177707162,0.3444999999999989,0.0006444444444444443,0.47064599636980387
22,2020-08-27 13:24:00,0.0929443447478957,0.0883767555573447,9833.003177707162,0.3444999999999989,0.0006444444444444443,0.47064599636980387
23,2020-08-27 13:24:05,0.08986404133332952,0.04593877777777778,9825.93991111111,0.3632500000000012,0.0007555555555555554,0.46867228319955967
24,2020-08-27 13:24:10,0.08986404133332952,0.04593877777777778,9825.93991111111,0.3632500000000012,0.0007555555555555554,0.46867228319955967
25,2020-08-27 13:24:15,0.08986404133332952,0.04593877777777778,9825.93991111111,0.3632500000000012,0.0007555555555555554,0.46867228319955967
26,2020-08-27 13:24:20,0.08892615964444607,0.054600111111111106,893.1100444444444,0.33663888888889026,0.0008,0.4688495878588852
27,2020-08-27 13:24:25,0.08892615964444607,0.054600111111111106,893.1100444444444,0.33663888888889026,0.0008,0.4688495878588852
28,2020-08-27 13:24:30,0.08892615964444607,0.054600111111111106,893.1100444444444,0.33663888888889026,0.0008,0.4688495878588852
29,2020-08-27 13:24:35,0.09980173377186179,0.04856852351533226,0.09102424498322184,0.35761111111111255,0.000711111111111111,0.47383625066304813
30,2020-08-27 13:24:40,0.09980173377186179,0.04856852351533226,0.09102424498322184,0.35761111111111255,0.000711111111111111,0.47383625066304813
