Unnamed: 0,carts_carts-db,catalogue_catalogue-db,front-end_carts,front-end_catalogue,front-end_orders,front-end_user,orders_carts,orders_orders-db,orders_payment,orders_shipping,orders_user,queue-master_rabbitmq,shipping_rabbitmq,unknown_front-end,user_user-db
0,0.03426666666666667,135.82053333333332,10.03881098901099,32.189608917197454,27.8262,72.37551186017478,5.460405194805194,0.08566666666666667,4.6739999999999995,4.616666666666667,17.201439533187454,0.0,0.0,893.5864666666665,0.0070666666666666655
2,0.03426666666666667,135.82053333333332,10.03881098901099,32.189608917197454,27.8262,72.37551186017478,5.460405194805194,0.08566666666666667,4.6739999999999995,4.616666666666667,17.201439533187454,0.0,0.0,893.5864666666665,0.0070666666666666655
4,0.04568888888888889,135.82053333333332,10.03881098901099,32.189608917197454,27.826200000000004,72.37551186017478,5.460405194805195,0.09708888888888889,4.6739999999999995,4.616666666666667,17.201439533187454,0.0003555555555555556,0.0,893.5864666666665,0.016177777777777777
6,0.0514,117.37066666666666,10.441498353909466,35.89337406181016,27.007293552311435,63.186777807133424,5.814939849624059,0.1028,4.4619,4.674297916666667,15.82868657616893,0.0005333333333333334,0.0,805.01035,0.020733333333333333
8,0.05482666666666666,106.30074666666665,10.430838353909465,38.11468406181015,26.377263552311433,57.66641780713343,5.91897984962406,0.10622666666666666,4.33464,4.697157916666667,14.97476657616893,0.00064,0.0,751.86468,0.023466666666666663
10,0.0514,98.9208,10.4237316872428,39.59555739514349,25.957243552311432,53.98617780713342,5.98833984962406,0.1028,4.2498,4.712397916666667,14.405486576168931,0.13944444444444445,0.0,716.4342333333334,0.5967555555555554
12,0.04895238095238096,101.50572380952383,9.854208924408924,38.055643828016656,26.786448370927324,55.12325363716039,5.636013095238095,0.10035238095238097,4.361371428571428,4.744876190476191,14.934052826452827,0.2385904761904762,0.0,720.0836476190477,1.0062476190476188
14,0.04711666666666666,103.44441666666667,9.817644638694638,36.88927597087379,26.993716228070177,56.00913220858896,5.571691666666666,0.09851666666666667,4.44505,4.783883333333334,15.416924255024256,0.31294999999999995,0.0,722.8207083333334,1.3133666666666666
16,13.552799999999998,104.95228888888889,9.78920574980575,35.98210097087379,27.15492456140351,56.69814887525562,5.521663888888888,0.31582962962962957,4.510133333333333,4.814222222222222,15.79249092169092,0.8949037037037035,0.00011851851851851853,724.9495333333334,29.745614814814815
18,24.357346666666665,100.49026666666666,9.908160551378447,37.196205040650405,27.064418390804597,54.61450942528735,5.820209929078013,0.48968000000000006,4.4302,4.830026666666667,15.321899231950844,1.3604666666666665,0.00021333333333333336,705.7520933333334,52.49141333333334
20,33.1974303030303,96.83952121212121,9.814966005923901,38.19848322246859,27.03463657262278,52.84736760710554,5.863828110896195,0.6319212121212121,4.3648,4.842957575757576,14.933753777405393,1.741381818181818,0.0002909090909090909,690.0450969696969,71.10161212121213
22,35.20522777777778,93.79723333333334,9.73730388471178,39.03371504065041,27.009818390804597,51.374749425287355,5.90017659574468,0.6490666666666667,4.3103,4.853733333333333,14.610299231950846,1.8607888888888888,0.0002666666666666667,676.9559333333334,76.56718333333333
24,39.97662222222223,92.38424444444445,10.113297509578546,38.587111664820966,26.798694910644908,50.7590054896794,5.8581375621890555,0.7117333333333333,4.334577777777778,4.8565555555555555,14.840628034385421,2.125311111111111,0.0002666666666666667,667.9982055555557,87.9573
