,Unnamed: 0,carts_carts-db,catalogue_catalogue-db,front-end_carts,front-end_catalogue,front-end_orders,front-end_user,orders_carts,orders_orders-db,orders_payment,orders_shipping,orders_user,queue-master_rabbitmq,shipping_rabbitmq,unknown_front-end,user_user-db
0,0,79.81706666666666,82.81593333333333,9.98359446366782,27.83771185682326,28.0499698630137,44.250790759075905,5.661,1.5038,4.628456621004567,4.973063829787234,17.05286491646778,6.8096000000000005,0.0,805.3367333333333,197.2172
1,2,79.81706666666666,82.81593333333333,9.98359446366782,27.83771185682326,28.0499698630137,44.250790759075905,5.661,1.5038,4.628456621004567,4.973063829787234,17.05286491646778,6.8096000000000005,0.0,805.3367333333333,197.2172
2,4,73.25302222222223,83.77753333333332,9.675933333333333,32.941352825180125,26.755969423558902,38.79342413539367,5.529382893685053,1.2797999999999998,4.297647368421052,4.900612271973466,16.556137617135207,5.591911111111113,0.0,675.0432,182.46633333333332
3,6,69.971,84.25833333333331,9.580133333333334,35.48876393629124,26.247436090225566,36.080346357615895,5.438994004796163,1.1678,4.132580701754386,4.863923383084577,16.295093172690763,4.983066666666667,0.0,609.8964333333333,175.0909
4,8,68.00178666666667,84.54681333333333,9.522653333333334,37.01721060295791,25.942316090225567,34.452499690949224,5.38476067146283,1.1006,4.0335407017543865,4.8419100497512435,16.1384665060241,4.61776,0.0,570.8083733333333,170.66564
5,10,70.23706666666668,84.41867777777779,9.294179616306954,35.515678149386844,26.16146347031963,35.87473658070679,5.3213,1.1798,4.206044444444444,4.867844444444444,15.643982920912176,4.929866666666666,0.00017777777777777779,608.0343888888889,171.03766666666667
6,12,71.83369523809523,84.32715238095238,9.112784378211714,34.43754957795827,26.193572994129156,36.87531753308774,5.311085714285715,1.2363714285714285,4.3291047619047625,4.899695238095237,15.351970222499475,5.1528,0.00030476190476190485,634.6243999999998,171.3034
7,14,73.03116666666666,84.25850833333334,8.976737949640286,33.628953149386845,26.217655136986302,37.62575324737345,5.303425,1.2788,4.4214,4.923583333333333,15.132960698689953,5.32,0.0004,654.5669083333332,171.5027
8,16,71.59094074074073,84.35062222222223,9.147073544973544,34.98820681789056,26.041299921197798,37.16074455202091,5.294587755102041,1.230911111111111,4.325392592592593,4.9209000270343335,15.15868836104513,5.077644444444445,0.0003555555555555556,626.7910666666667,169.9184666666667
9,18,70.43875999999999,84.42431333333333,9.19182095238095,36.06084311418685,26.284651773049646,36.7766897372061,5.312007755102041,1.1926,4.26192,4.904154841849148,15.15052836104513,4.8837600000000005,0.00032,604.5703933333333,168.65108
10,20,69.49606666666666,84.48460606060604,9.228432467532464,36.938454629338366,26.483757833655705,36.46246307053943,5.326260482374769,1.1612545454545455,4.209987878787879,4.8904542357885425,15.143851997408767,4.725127272727272,0.0002909090909090909,586.3898424242424,167.61412727272727
11,22,70.18528888888888,84.46832222222221,9.063959651257097,36.053397222222216,26.8925451536643,36.87139022757699,5.433657936507936,1.1904666666666668,4.261333333333333,4.867844444444444,15.09415989159892,4.863366666666667,0.0002666666666666667,605.0302388888889,168.62489444444446
