,Unnamed: 0,carts_carts-db,catalogue_catalogue-db,front-end_carts,front-end_catalogue,front-end_orders,front-end_user,orders_carts,orders_orders-db,orders_payment,orders_shipping,orders_user,queue-master_rabbitmq,shipping_rabbitmq,unknown_front-end,user_user-db
0,0,68.9264,56.9114,8.010268273092368,25.791554022988507,25.966949295774647,39.35980459770115,5.505043971631206,0.7828,3.559691891891892,4.667466666666667,10.26913899371069,4.5574666666666666,0.0,553.6202666666667,182.73426666666663
1,2,68.9264,56.9114,8.010268273092368,25.791554022988507,25.966949295774647,39.35980459770115,5.505043971631206,0.7828,3.559691891891892,4.667466666666667,10.26913899371069,4.5574666666666666,0.0,553.6202666666667,182.73426666666663
2,4,68.9264,56.9114,8.010268273092368,25.791554022988507,25.966949295774647,39.35980459770115,5.505043971631206,0.7828,3.559691891891892,4.667466666666667,10.269138993710692,4.5574666666666666,0.0,553.6202666666667,182.73426666666668
3,6,68.5364,70.06623333333333,8.544288394062079,30.734302355712607,24.925979166666664,42.283134353741495,5.427811594202899,0.9388,3.9112,4.6336,12.12693877887789,4.4821,0.0,573.2183166666666,181.261
4,8,68.3024,77.95913333333334,8.86218839406208,33.6839223557126,24.557889166666666,44.035084353741496,5.390491594202898,1.0324,4.1322399999999995,4.6132800000000005,13.222388778877889,4.43688,0.0,584.9771466666666,180.37704
5,10,68.1464,83.22106666666667,9.074121727395413,35.65033568904594,24.312495833333333,45.20305102040816,5.365611594202898,1.0948,4.2796,4.599733333333333,13.95268877887789,4.406733333333333,0.0,592.8163666666667,179.78773333333336
6,12,67.53130476190476,79.04687619047618,9.224498669751302,34.55437142857143,24.90069523809524,43.91904867724868,5.301845098039216,1.0548,4.156285714285715,4.684827777777778,13.329324137931035,4.4612,0.0,593.2794666666666,179.73276190476196
7,14,67.06998333333333,75.91623333333334,9.139912955465586,33.7589,25.058641666666666,43.016987962962965,5.280195098039217,1.0248,4.0638000000000005,4.735627777777777,12.957599137931034,4.50205,0.0,593.6267916666667,179.69153333333338
8,16,66.71117777777778,73.48128888888887,9.074124066576697,33.1402,25.18148888888889,42.315385185185185,5.263356209150327,1.0014666666666665,3.9918666666666667,4.775138888888889,12.668479693486592,4.533822222222222,0.0,593.8969333333333,179.65946666666667
9,18,67.36214,77.02185333333331,8.827338548585487,33.91851391304348,25.362949855072465,42.96400254423721,5.288127136150235,1.0572,4.07064,4.765992727272728,13.22215230024213,4.573426666666666,0.00010666666666666667,596.7324466666666,178.29660000000007
10,20,67.89474545454544,79.9186787878788,8.908694912221849,34.53308300395257,25.474362582345194,43.47680981696448,5.297167136150234,1.1028,4.135090909090909,4.757218181818182,13.638234118423952,4.605830303030302,0.00019393939393939398,599.0524121212121,177.1815272727273
11,22,68.33858333333333,82.3327,8.97649188191882,35.045223913043486,25.56720652173913,43.90414921090389,5.304700469483568,1.1407999999999998,4.1888000000000005,4.749906060606061,13.984968966908799,4.632833333333332,0.0002666666666666667,600.9857166666667,176.25230000000005
12,24,68.33405,82.0023,9.284386546184738,35.298997712418306,25.566938402270885,44.345487860082315,5.19115966183575,1.1434666666666666,4.207644444444444,4.739433333333333,14.043133452098179,4.6269222222222215,0.0002666666666666667,600.5063944444445,179.02810000000005
13,26,68.32951666666668,81.6719,9.413003212851404,35.57177549019608,25.732093957826436,44.77267119341564,5.14702077294686,1.1461333333333332,4.2264888888888885,4.7479,14.097200118764844,4.621011111111111,0.0002666666666666667,600.0270722222222,181.8039
14,28,68.32498333333334,81.34150000000001,9.541619879518073,35.84455326797386,25.897249513381993,45.19985452674898,5.102881884057972,1.1487999999999998,4.245333333333333,4.756366666666667,14.151266785431512,4.615099999999999,0.0002666666666666667,599.5477500000002,184.57970000000003
15,30,69.36417312956914,81.2544972961062,9.715999607716784,35.6183357516865,344.1300218800513,45.09639546841911,5.3076743622196965,1.1514586738661865,4.212432657822811,4.805427270469551,14.195108507294254,4.646107621714108,0.0002666666666666667,597.4619723159198,182.647079723574
16,32,70.40336292580494,81.16749459221238,9.551966862492392,35.31664504736308,344.1977886318975,44.93894810194724,5.278428454169123,1.1541173477323732,4.17953198231229,4.812471067549746,14.1786100253412,4.677115243428215,0.0002666666666666667,595.3761946318393,180.71445944714804
17,34,71.44255272204077,81.08049188831856,9.387934117268,35.01495434303966,344.2655553837436,44.78150073547536,5.249182546118549,1.1567760215985599,4.146631306801768,4.819514864629939,14.162111543388146,4.7081228651423235,0.0002666666666666667,593.2904169477591,178.781839170722
18,36,71.537508167589,80.97578491748348,379.68190182877555,34.741390403022,383.97065232345415,44.94727887449772,377.4989165913212,1.1541137041107274,4.1723825591074775,4.737998612759055,14.045578168906463,4.681547693464212,0.0002666666666666667,589.8158467434492,179.4387129786055
19,38,71.6324636131372,80.8710779466484,379.6817518932243,34.486893939924464,384.0122877247031,45.11126845306222,377.51892090679405,1.1514513866228948,4.198133811413187,4.69849916761086,13.99008449043901,4.6549725217860995,0.0002666666666666667,586.3412765391394,180.09558678648904
20,40,71.72741905868543,80.76637097581329,379.681601957673,34.23239747682692,384.0539231259521,45.27525803162673,377.5389252222669,1.1487890691350622,4.223885063718896,4.658999722462665,13.93459081197156,4.6283973501079885,0.0002666666666666667,582.8667063348295,180.75246059437256
21,42,72.86795239201876,80.47758208692439,379.55104084656193,34.47181358734286,383.8772342370632,45.433757588658835,377.4620252222669,1.1367890691350622,4.191273952607785,4.717861964350571,13.95855620816645,4.57371957233021,0.0002666666666666667,580.8715785570516,181.4004494832614
22,44,74.0084857253521,80.1887931980355,379.42047973545084,34.731002476231744,383.70054534817433,45.58351314421439,377.38512522226694,1.1247890691350622,4.158662841496675,4.688228631017237,13.961478430388672,4.519041794552432,0.0002666666666666667,578.8764507792738,182.04843837215034
23,46,75.14901905868543,79.9000043091466,379.2899186243397,34.990191365120644,383.5238564592854,45.733268699769944,377.3082252222669,1.1127890691350621,4.126051730385563,4.658595297683904,13.964400652610896,4.464364016774655,0.0002666666666666667,576.8813230014961,182.69642726103928
