"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1600333928","20","","Aggregated",100.30,1.10,44,57,230,270,500,740,1100,1500,2800,2800,2800,2800,36430,394,45,169,2,13570,5850
"1600333933","20","","Aggregated",100.10,0.30,43,56,230,260,480,840,1100,1500,2800,2800,2800,2800,36935,395,45,169,2,13570,5850
"1600333938","20","","Aggregated",101.10,0.50,43,55,220,260,470,840,1300,1500,2200,2200,2200,2200,37435,399,45,169,2,13570,5849
"1600333943","20","","Aggregated",101.10,0.80,44,55,220,260,480,840,1300,1500,4200,4200,4200,4200,37947,402,45,169,2,13570,5849
"1600333948","20","","Aggregated",100.70,0.90,43,55,220,260,480,870,1100,1500,4200,4200,4200,4200,38453,410,45,169,2,13570,5849
"1600333953","20","","Aggregated",100.90,1.10,43,55,220,260,480,870,1200,1500,4700,4700,4700,4700,38957,416,45,169,2,13570,5849
"1600333958","20","","Aggregated",100.20,0.90,45,56,220,260,480,840,1200,1500,4700,4700,4700,4700,39453,417,45,169,2,13570,5850
"1600333963","20","","Aggregated",100.40,0.50,45,58,250,260,470,710,1100,1400,2700,2700,2700,2700,39969,422,45,169,2,13570,5850
"1600333968","20","","Aggregated",101.60,0.50,44,56,250,270,480,690,1100,1500,2500,2500,2500,2500,40473,423,45,169,2,13570,5849
"1600333973","20","","Aggregated",101.20,0.80,45,56,230,260,490,820,1100,1500,2500,2500,2500,2500,40963,428,45,169,2,13570,5851
"1600333978","20","","Aggregated",100.30,1.00,44,56,220,260,490,870,1100,1300,5700,5700,5700,5700,41478,434,45,169,2,13570,5850
"1600333983","20","","Aggregated",100.20,1.10,44,56,230,260,490,740,1100,1200,2300,2300,2300,2300,41980,440,45,169,2,13570,5850
"1600333988","20","","Aggregated",100.00,1.40,46,72,260,280,490,740,1100,1300,2300,2300,2300,2300,42420,447,45,169,2,13570,5850
"1600333993","20","","Aggregated",88.10,1.00,52,230,280,350,500,870,1100,1600,4200,4200,4200,4200,42810,447,45,170,2,13570,5850
"1600333998","20","","Aggregated",78.80,0.20,49,220,300,350,490,900,1300,1700,6800,6800,6800,6800,43225,449,45,170,2,13570,5850
"1600334003","20","","Aggregated",80.20,0.20,48,220,330,350,660,930,1300,1900,6800,6800,6800,6800,43599,454,45,171,2,13570,5850
"1600334008","20","","Aggregated",78.30,0.90,48,250,330,350,550,880,1200,1700,2300,2300,2300,2300,44020,459,45,171,2,13570,5851
"1600334013","20","","Aggregated",87.10,1.10,46,210,270,330,470,700,1100,1300,6900,6900,6900,6900,44529,462,45,171,2,13570,5851
"1600334018","20","","Aggregated",98.30,1.00,46,64,260,300,460,680,920,1100,6900,6900,6900,6900,45045,471,45,171,2,13570,5851
"1600334023","20","","Aggregated",102.10,1.20,46,64,260,330,460,670,910,1100,2400,2400,2400,2400,45546,472,45,171,2,13570,5851
"1600334028","20","","Aggregated",100.90,0.90,46,63,270,330,460,670,890,1100,3200,3200,3200,3200,46059,479,45,171,2,13570,5850
"1600334033","20","","Aggregated",100.00,0.80,46,220,270,330,470,680,890,1100,1900,1900,1900,1900,46552,482,45,171,2,13570,5852
"1600334038","20","","Aggregated",101.00,0.60,47,220,270,330,450,530,720,940,1500,1500,1500,1500,47066,482,45,171,2,13570,5852
"1600334043","20","","Aggregated",101.40,0.90,46,220,260,280,420,620,870,1100,6500,6500,6500,6500,47570,494,45,171,2,13570,5850
"1600334048","20","","Aggregated",101.70,1.20,45,61,260,270,470,680,1000,1300,6500,6500,6500,6500,48084,498,45,171,2,13570,5850
"1600334053","20","","Aggregated",100.20,1.20,44,57,230,260,470,680,1100,1600,3900,3900,3900,3900,48580,504,45,170,2,13570,5850
"1600334058","20","","Aggregated",101.40,1.10,44,56,230,260,480,730,1100,1500,3900,3900,3900,3900,49088,515,45,170,2,13570,5851
"1600334063","20","","Aggregated",101.20,1.70,43,56,230,260,490,880,1100,1500,2300,2300,2300,2300,49597,519,45,170,2,13570,5851
"1600334068","20","","Aggregated",100.00,1.90,44,56,240,260,490,830,1100,1300,2300,2300,2300,2300,50100,530,45,170,2,13570,5850
"1600334073","20","","Aggregated",102.10,1.80,44,56,250,260,490,720,1100,1300,2500,2500,2500,2500,50605,536,45,170,2,13570,5850
"1600334078","20","","Aggregated",101.70,1.20,43,56,220,260,490,700,1100,1500,3400,3400,3400,3400,51110,537,45,170,2,13570,5850
"1600334083","20","","Aggregated",99.50,0.60,44,55,220,260,490,690,1100,1300,4900,4900,4900,4900,51605,543,45,170,2,13570,5851
"1600334088","20","","Aggregated",100.30,1.80,44,55,220,260,480,680,1100,1400,6500,6500,6500,6500,52118,556,45,170,2,13570,5850
"1600334093","20","","Aggregated",100.60,1.90,43,55,220,260,480,750,1300,1700,6500,6500,6500,6500,52619,563,45,170,2,13570,5850
"1600334098","20","","Aggregated",100.50,1.40,43,54,220,260,480,700,1000,1500,6000,6000,6000,6000,53123,570,45,170,2,13570,5851
"1600334103","20","","Aggregated",101.20,1.10,44,56,220,260,490,700,1100,1500,6000,6000,6000,6000,53626,576,45,170,2,13570,5850
"1600334108","20","","Aggregated",101.10,1.40,45,57,220,260,490,700,1100,1500,2100,2100,2100,2100,54141,586,45,170,2,13570,5851
"1600334113","20","","Aggregated",100.50,1.40,45,57,230,260,480,700,1100,1500,2100,2100,2100,2100,54642,587,45,170,2,13570,5852
"1600334118","20","","Aggregated",101.00,0.80,44,55,220,260,480,710,1100,1500,3100,3100,3100,3100,55147,593,45,170,2,13570,5851
"1600334123","20","","Aggregated",100.90,0.90,44,56,220,260,490,830,1100,1500,2700,2700,2700,2700,55657,596,45,170,2,13570,5851
"1600334128","20","","Aggregated",100.80,0.90,45,56,220,260,500,790,1100,1300,2700,2700,2700,2700,56160,602,45,170,2,13570,5851
"1600334133","20","","Aggregated",100.90,0.90,44,56,220,260,520,800,1100,1300,2100,2100,2100,2100,56660,604,45,170,2,13570,5850
"1600334138","20","","Aggregated",100.20,0.60,45,56,220,260,490,770,1100,1300,2300,2300,2300,2300,57161,605,45,170,2,13570,5851
"1600334143","20","","Aggregated",100.50,0.40,45,57,230,260,480,710,1100,1300,3200,3200,3200,3200,57667,611,45,170,2,13570,5851
"1600334148","20","","Aggregated",100.90,0.60,44,58,230,260,480,690,1100,1600,3200,3200,3200,3200,58176,613,45,170,2,13570,5851
"1600334153","20","","Aggregated",101.00,0.80,44,56,220,260,480,710,1000,1500,3200,3200,3200,3200,58683,618,45,170,2,13570,5851
"1600334158","20","","Aggregated",100.50,1.00,45,57,250,260,470,690,1000,1500,3200,3200,3200,3200,59183,623,45,170,2,13570,5850
"1600334163","20","","Aggregated",99.80,1.30,45,60,260,260,480,690,1100,1500,2200,2200,2200,2200,59687,633,45,170,2,13570,5851
"1600334168","20","","Aggregated",99.60,1.30,45,59,260,270,490,700,1100,1500,2200,2200,2200,2200,60192,634,45,170,2,13570,5851
"1600334173","20","","Aggregated",100.90,0.80,45,58,230,270,490,720,1200,1500,2400,2400,2400,2400,60694,639,45,170,2,13570,5851
"1600334178","20","","Aggregated",102.20,0.70,44,56,230,260,480,720,1300,1500,5200,5200,5200,5200,61199,645,45,170,2,13570,5851
"1600334183","20","","Aggregated",100.70,0.90,43,56,230,260,500,720,1100,1400,5200,5200,5200,5200,61713,649,45,170,2,13570,5851
"1600334188","20","","Aggregated",100.90,1.10,43,56,220,260,510,710,1100,1300,4300,4300,4300,4300,62210,654,45,170,2,13570,5851
"1600334193","20","","Aggregated",101.10,1.20,43,56,220,260,490,720,1200,1500,4300,4300,4300,4300,62715,663,45,170,2,13570,5851
"1600334198","20","","Aggregated",100.40,1.60,45,57,250,260,480,780,1100,1500,4000,4000,4000,4000,63215,675,45,170,2,13570,5851
"1600334203","20","","Aggregated",100.50,1.70,44,57,250,260,470,780,1100,1500,4000,4000,4000,4000,63723,677,45,170,2,13570,5851
"1600334208","20","","Aggregated",100.50,0.90,43,56,220,260,480,740,1200,1500,2100,2100,2100,2100,64229,681,45,170,2,13570,5851
"1600334213","20","","Aggregated",100.20,0.60,45,56,220,260,490,720,1200,1500,2300,2300,2300,2300,64730,682,45,170,2,13570,5851
"1600334218","20","","Aggregated",100.50,1.20,43,56,240,260,490,700,1100,1500,2300,2300,2300,2300,65236,692,45,170,2,13570,5851
"1600334223","20","","Aggregated",101.10,1.10,43,56,230,270,510,770,1100,1500,2300,2300,2300,2300,65739,694,45,170,2,13570,5851
"1600334228","20","","Aggregated",98.30,0.70,47,210,270,350,540,930,1100,1400,2100,2100,2100,2100,66133,700,45,170,2,13570,5852
"1600334233","20","","Aggregated",83.10,0.80,62,310,350,360,930,960,1000,1100,1700,1700,1700,1700,66483,703,45,171,2,13570,5853
"1600334238","20","","Aggregated",71.00,0.70,61,350,360,360,930,950,980,990,1100,1100,1100,1100,66849,704,45,171,2,13570,5853
"1600334243","20","","Aggregated",71.70,0.40,64,330,350,360,930,950,980,990,1000,1000,1000,1000,67214,705,45,171,2,13570,5853
"1600334248","20","","Aggregated",73.50,0.40,47,320,350,360,930,950,980,990,1000,1000,1000,1000,67603,707,45,172,2,13570,5853
"1600334253","20","","Aggregated",75.00,0.50,47,320,350,360,930,960,980,990,1100,1100,1100,1100,67974,717,45,172,2,13570,5853
"1600334258","20","","Aggregated",76.50,1.00,50,310,350,360,930,970,980,990,1100,1100,1100,1100,68364,722,45,172,2,13570,5852
"1600334263","20","","Aggregated",76.40,1.60,48,280,350,360,930,950,980,990,1100,1100,1100,1100,68740,729,45,173,2,13570,5853
"1600334268","20","","Aggregated",76.20,1.20,48,280,350,360,730,950,980,990,1100,1100,1100,1100,69132,732,45,173,2,13570,5853
"1600334273","20","","Aggregated",78.40,0.80,47,280,350,360,840,950,980,990,1100,1100,1100,1100,69530,736,45,173,2,13570,5853
"1600334278","20","","Aggregated",79.40,0.80,44,260,350,360,930,970,980,980,1000,1000,1000,1000,69958,737,45,173,2,13570,5853
"1600334283","20","","Aggregated",84.50,0.50,44,250,350,350,530,970,980,980,1000,1000,1000,1000,70394,740,45,174,2,13570,5854
"1600334288","20","","Aggregated",90.90,0.60,44,69,280,350,470,970,980,1000,2200,2200,2200,2200,70882,743,45,174,2,13570,5851
"1600334294","20","","Aggregated",92.70,0.50,46,63,230,270,490,830,1100,1500,2400,2400,2400,2400,71349,751,45,174,2,13570,5851
"1600334299","20","","Aggregated",94.00,1.10,45,57,220,260,500,830,1300,1700,4500,4500,4500,4500,71829,755,45,174,2,13570,5852
"1600334304","20","","Aggregated",96.70,1.30,45,56,230,260,480,690,1300,1800,4500,4500,4500,4500,72326,758,45,174,2,13570,5851
"1600334309","20","","Aggregated",98.10,0.60,45,57,230,260,480,690,1000,1300,6000,6000,6000,6000,72823,760,45,174,2,13570,5851
"1600334314","20","","Aggregated",100.20,0.50,44,56,230,260,480,700,1100,1300,6000,6000,6000,6000,73322,763,45,174,2,13570,5852
"1600334319","20","","Aggregated",100.20,1.00,44,56,240,260,500,720,1000,1300,2400,2400,2400,2400,73827,773,45,174,2,13570,5852
"1600334324","20","","Aggregated",100.90,1.10,44,56,230,260,480,720,1000,1300,2400,2400,2400,2400,74335,773,45,174,2,13570,5851
"1600334329","20","","Aggregated",101.80,0.50,43,55,220,260,480,730,1100,1500,3200,3200,3200,3200,74836,776,45,173,2,13570,5852
"1600334334","20","","Aggregated",101.00,0.60,44,55,220,260,470,680,1100,1500,8600,8600,8600,8600,75346,787,45,173,2,13570,5851
"1600334339","20","","Aggregated",100.30,1.20,43,56,220,260,470,690,1100,1500,8600,8600,8600,8600,75858,788,45,173,2,13570,5851
"1600334344","20","","Aggregated",100.60,1.90,43,54,220,260,480,770,1100,1300,3300,3300,3300,3300,76350,798,45,173,2,13570,5851
"1600334349","20","","Aggregated",101.90,2.00,44,54,220,260,470,670,930,1500,12000,12000,12000,12000,76867,807,45,173,2,13570,5851
"1600334354","20","","Aggregated",101.30,1.00,44,56,210,250,480,850,1100,1500,12000,12000,12000,12000,77363,811,45,173,2,13570,5851
"1600334359","20","","Aggregated",99.80,0.40,44,56,220,260,480,880,1100,1500,6100,6100,6100,6100,77880,814,45,173,2,13570,5851
"1600334364","20","","Aggregated",100.70,0.60,44,55,220,260,480,690,1100,1500,3200,3200,3200,3200,78379,814,45,173,2,13570,5851
"1600334369","20","","Aggregated",100.80,0.50,45,56,230,260,480,690,1100,1500,5900,5900,5900,5900,78879,819,45,173,2,13570,5851
"1600334374","20","","Aggregated",100.30,1.00,45,57,240,260,480,690,1100,1300,5900,5900,5900,5900,79388,825,45,173,2,13570,5851
"1600334379","20","","Aggregated",100.20,1.40,44,56,220,260,470,700,1100,1700,3600,3600,3600,3600,79889,835,45,173,2,13570,5851
"1600334384","20","","Aggregated",100.60,1.30,44,55,91,260,470,710,1100,1200,3600,3600,3600,3600,80392,839,45,173,2,13570,5851
"1600334389","20","","Aggregated",101.60,1.20,43,55,220,260,480,680,890,1100,16000,16000,16000,16000,80903,845,45,173,2,15813,5851
"1600334394","20","","Aggregated",101.40,1.30,43,54,220,260,480,740,1100,1500,16000,16000,16000,16000,81411,855,45,173,2,15813,5851
"1600334399","20","","Aggregated",100.80,1.40,44,55,220,260,480,830,1100,1500,3400,3400,3400,3400,81910,857,45,173,2,15813,5851
"1600334404","20","","Aggregated",100.90,2.10,44,55,220,260,480,830,1300,1600,3400,3400,3400,3400,82424,871,45,173,2,15813,5851
"1600334409","20","","Aggregated",100.80,1.50,44,54,220,260,470,760,1300,1500,3200,3200,3200,3200,82926,875,45,173,2,15813,5851
"1600334414","20","","Aggregated",100.50,0.60,44,55,220,260,470,700,1100,1600,3700,3700,3700,3700,83420,881,45,173,2,15813,5851
"1600334419","20","","Aggregated",100.50,1.10,44,55,220,260,480,760,1100,1400,3700,3700,3700,3700,83936,886,45,173,2,15813,5851
"1600334424","20","","Aggregated",100.80,1.10,44,55,220,260,470,720,1100,1400,2300,2300,2300,2300,84436,888,45,173,2,15813,5852
"1600334429","20","","Aggregated",100.90,0.70,45,55,220,260,470,720,1200,1500,8200,8200,8200,8200,84941,890,45,173,2,15813,5852
"1600334434","20","","Aggregated",100.10,0.40,43,55,230,260,480,830,1100,1500,8200,8200,8200,8200,85445,893,45,173,2,15813,5852
"1600334439","20","","Aggregated",101.10,1.00,44,56,220,260,480,830,1100,1500,3500,3500,3500,3500,85951,905,45,173,2,15813,5851
"1600334444","20","","Aggregated",101.00,1.30,44,58,240,260,480,730,1300,1600,2500,2500,2500,2500,86453,910,45,173,2,15813,5852
"1600334449","20","","Aggregated",99.90,1.70,44,58,230,260,480,690,1100,1500,2300,2300,2300,2300,86964,919,45,173,2,15813,5851
"1600334454","20","","Aggregated",100.20,1.40,45,57,250,260,480,820,1300,1400,3000,3000,3000,3000,87470,928,45,173,2,15813,5851
"1600334459","20","","Aggregated",101.70,1.80,45,58,250,260,480,710,1100,1400,3000,3000,3000,3000,87968,934,45,173,2,15813,5851
"1600334464","20","","Aggregated",101.40,1.70,45,57,230,260,500,690,1100,1400,2700,2700,2700,2700,88476,942,45,173,2,15813,5852
"1600334469","20","","Aggregated",99.00,1.20,51,210,270,310,490,710,1100,1500,2700,2700,2700,2700,88902,947,45,173,2,15813,5852
"1600334474","20","","Aggregated",86.90,1.10,69,280,320,320,490,690,1100,1500,2300,2300,2300,2300,89297,951,45,173,2,15813,5852
"1600334479","20","","Aggregated",76.10,1.10,67,310,320,330,520,690,1100,1500,3800,3800,3800,3800,89671,959,45,173,2,15813,5851
"1600334484","20","","Aggregated",78.70,2.30,62,300,320,320,480,690,1200,1400,3800,3800,3800,3800,90078,970,45,173,2,15813,5852
"1600334489","20","","Aggregated",79.70,1.60,65,270,310,320,460,670,1100,1400,3200,3200,3200,3200,90488,975,45,174,2,15813,5852
"1600334494","20","","Aggregated",78.60,0.70,86,290,320,320,480,690,1100,1300,3200,3200,3200,3200,90856,982,45,174,2,15813,5852
"1600334499","20","","Aggregated",77.40,1.00,73,300,320,330,480,700,1100,1300,3600,3600,3600,3600,91264,984,45,174,2,15813,5852
"1600334504","20","","Aggregated",77.90,0.80,72,310,320,330,480,690,1100,1300,3600,3600,3600,3600,91659,985,45,174,2,15813,5852
"1600334509","20","","Aggregated",81.90,0.40,61,290,320,320,480,670,890,1100,3700,3700,3700,3700,92104,990,45,174,2,15813,5852
"1600334514","20","","Aggregated",90.40,0.50,57,260,310,320,340,540,710,890,3700,3700,3700,3700,92610,998,45,174,2,15813,5852
"1600334519","20","","Aggregated",99.40,1.50,55,260,310,310,320,480,690,890,1500,1500,1500,1500,93124,1006,45,174,2,15813,5852
"1600334524","20","","Aggregated",101.70,1.70,56,260,310,310,330,480,680,890,2900,2900,2900,2900,93628,1009,45,174,2,15813,5852
"1600334529","20","","Aggregated",101.00,1.10,49,220,270,310,460,660,890,1100,1500,1500,1500,1500,94138,1013,45,174,2,15813,5851
"1600334534","20","","Aggregated",100.60,1.00,45,58,250,270,480,690,920,1100,3200,3200,3200,3200,94645,1020,45,174,2,15813,5851
"1600334539","20","","Aggregated",100.70,1.00,44,58,220,260,470,690,900,1500,3200,3200,3200,3200,95146,1027,45,174,2,15813,5852
"1600334544","20","","Aggregated",101.40,1.50,44,57,220,260,470,720,1200,1700,6700,6700,6700,6700,95658,1049,45,174,2,15813,5852
