Unnamed: 0,carts_carts-db,catalogue_catalogue-db,front-end_carts,front-end_catalogue,front-end_orders,front-end_user,orders_carts,orders_orders-db,orders_payment,orders_shipping,orders_user,queue-master_rabbitmq,shipping_rabbitmq,unknown_front-end,user_user-db
32,73.16778333333335,71.88821666666668,754.3585333333333,32.69283754282918,758.4235111111111,41.66811944444444,752.5783166666666,1.054466666666666,3.9689444444444444,4.382422222222223,13.058070973044051,4.0993555555555545,0.0002666666666666667,539.3069222222223,161.6287666666667
34,75.62244999999999,69.03831666666667,754.22365,32.384759765051406,758.3546166666666,41.73543055555554,752.5052166666667,1.0577999999999992,3.8737000000000004,4.337266666666666,12.835193195266276,4.034333333333333,0.0002666666666666667,535.2292500000002,160.06713333333335
36,75.13947777777777,69.92411111111113,754.1755888888889,31.84145000000001,757.9765666666667,40.98347715938559,752.3973777777778,1.0301333333333325,3.8968000000000007,4.3307320261437905,12.544763816002593,3.988522222222222,0.0002666666666666667,526.43005,156.68655555555554
38,74.65650555555557,70.80990555555557,754.1275277777778,31.32016666666668,757.5985166666667,40.19803271494115,752.2895388888888,1.002466666666666,3.9199,4.299687581699347,12.29250270489148,3.9427111111111115,0.0002666666666666667,517.6308500000001,153.30597777777774
40,74.17353333333335,71.69570000000002,754.0794666666667,30.79888333333335,757.2204666666667,39.4125882704967,752.1817,0.9747999999999994,3.9430000000000005,4.2686431372549025,12.040241593780372,3.8969,0.0002666666666666667,508.83165000000014,149.92539999999997
42,74.32872222222224,68.94800000000004,754.0649333333333,30.38803516928948,757.1929222222223,39.10090984072809,752.2014777777778,0.9707999999999994,3.9638473588342444,4.2526,12.036322222222228,3.8289222222222223,0.0002666666666666667,502.9948833333335,150.40057777777776
44,74.48391111111113,66.20030000000003,754.0504,29.96645739151169,757.1653777777777,38.81949317406142,752.2212555555556,0.9667999999999994,3.9642029143898005,4.261066666666667,12.06257777777778,3.760944444444445,0.0002666666666666667,497.1581166666668,150.87575555555554
46,74.63910000000001,63.45260000000003,754.0358666666667,29.54487961373392,757.1378333333333,38.53807650739475,752.2410333333333,0.9627999999999994,3.9645584699453558,4.269533333333334,12.088833333333337,3.692966666666667,0.0002666666666666667,491.32135000000017,151.35093333333333
48,74.19830000000002,64.2470777777778,753.8986666666667,29.218479989944697,757.0971277777778,38.18330293501047,752.2085333333333,0.9501333333333328,3.9177333333333335,4.249777777777778,11.975302518756699,3.6974000000000014,0.0002666666666666667,488.06251111111123,150.19926666666666
50,73.7575,65.04155555555559,753.7614666666667,28.88018554550025,757.0564222222222,37.765164046121576,752.1760333333333,0.9374666666666662,3.891400000000001,4.230022222222223,11.831385852090035,3.7018333333333344,0.0002666666666666667,484.8036722222223,149.04760000000002
52,73.3167,65.83603333333335,753.6242666666667,28.54189110105581,757.0157166666667,37.347025157232686,752.1435333333334,0.9247999999999996,3.8650666666666673,4.2102666666666675,11.687469185423367,3.706266666666669,0.0002666666666666667,481.5448333333334,147.89593333333335
54,71.00251111111112,65.7512777777778,753.7526333333333,28.647490043290052,756.9295,37.031615412186376,752.0815666666666,0.9247999999999996,3.867133333333334,4.2102666666666675,11.752669082125609,3.6486333333333354,0.0002666666666666667,480.41943333333336,146.37234444444445
56,68.68832222222221,65.66652222222226,753.881,28.732423376623384,756.8432833333334,36.776359856630805,752.0196,0.9247999999999996,3.8692,4.2102666666666675,11.847530193236716,3.591000000000002,0.0002666666666666667,479.29403333333335,144.84875555555556
58,66.37413333333333,65.58176666666668,754.0093666666667,28.817356709956716,756.7570666666667,36.52110430107525,751.9576333333333,0.9247999999999996,3.871266666666667,4.2102666666666675,11.94239130434783,3.5333666666666694,0.0002666666666666667,478.1686333333335,143.3251666666667
60,67.91816666666665,65.75531111111113,753.9562444444445,28.764516666666673,756.8178666666666,36.32763742690056,752.02265,0.9214666666666661,3.8779000000000003,4.240010204081633,11.939084663536779,3.5363222222222244,0.0002666666666666667,479.01280000000014,145.11413333333337
