Mon Sep 21 14:30:03 2020,carts+shipping,svc_latency,"[('shipping', 0.3731215074491425), ('carts', 0.24861495698061567), ('orders', 0.12449279015413688), ('user', -0.020573632455912847), ('front-end', -0.03148967832653045), ('catalogue', -0.07597524678830139), ('payment', -0.3438419681206274)]"
Mon Sep 21 14:30:19 2020,carts+shipping,svc_latency,"[('shipping', 0.42900946070204615), ('carts', 0.2858393944336082), ('orders', 0.14307923241717768), ('catalogue', 0.05316515779982791), ('user', 0.03892794474523078), ('front-end', 0.015819699756614132), ('payment', -0.23874384346804362)]"
Mon Sep 21 14:30:35 2020,carts+shipping,svc_latency,"[('shipping', 0.44626657341086223), ('carts', 0.29728230637153424), ('orders', 0.148673911502373), ('front-end', -0.07030611667607163), ('payment', -0.10052963154271964), ('user', -0.12088495636837342), ('catalogue', -0.15986323613211256)]"
Mon Sep 21 14:30:51 2020,carts+shipping,svc_latency,"[('shipping', 0.48593977549209655), ('carts', 0.32377739482684703), ('orders', 0.1617703996643398), ('front-end', -0.06955273053174103), ('catalogue', -0.13209354160798623), ('user', -0.2844791093418882), ('payment', -0.49648266870370683)]"
Mon Sep 21 14:31:07 2020,carts+shipping,svc_latency,"[('shipping', 0.4561286182141303), ('carts', 0.3039349388683881), ('orders', 0.15189133452734105), ('front-end', -0.062131076383774006), ('catalogue', -0.11291904275314757), ('user', -0.2781579678343017), ('payment', -0.5788440267931113)]"
Mon Sep 21 14:34:44 2020,carts+user,svc_latency,"[('carts', 0.17458800326676946), ('user', 0.17363310291516), ('payment', 0.0892993981993812), ('orders', 0.08787777401968905), ('catalogue', 0.08372659789349793), ('front-end', 0.03065920259835203), ('shipping', -0.057566441998035706)]"
Mon Sep 21 14:35:00 2020,carts+user,svc_latency,"[('carts', 0.2522043843184586), ('user', 0.2515633480762362), ('orders', 0.12634805409578118), ('front-end', -0.08595046240798372), ('shipping', -0.16624274907404907), ('catalogue', -0.19534838152876102), ('payment', -0.42163493088470894)]"
Mon Sep 21 14:35:16 2020,carts+user,svc_latency,"[('user', 0.2984686045637888), ('carts', 0.2984504786342353), ('orders', 0.14927285336779372), ('front-end', -0.08597493228549331), ('catalogue', -0.15975382012843564), ('shipping', -0.3620142887926021), ('payment', -0.4433056120305737)]"
Mon Sep 21 14:35:32 2020,carts+user,svc_latency,"[('carts', 0.30322892777054894), ('user', 0.3027512807197082), ('orders', 0.15170019531190707), ('front-end', -0.14112951274648405), ('catalogue', -0.32939010622647624), ('shipping', -0.3724007685690346), ('payment', -0.6709354367295451)]"
Mon Sep 21 14:35:48 2020,carts+user,svc_latency,"[('carts', array([], dtype=float64)), ('catalogue', array([], dtype=float64)), ('orders', array([], dtype=float64)), ('user', array([], dtype=float64)), ('payment', array([], dtype=float64)), ('shipping', array([], dtype=float64)), ('front-end', array([], dtype=float64))]"
Mon Sep 21 14:44:06 2020,carts+orders,svc_latency,"[('carts', 0.26688039589209295), ('payment', 0.14623462364603593), ('orders', 0.10413880385129526), ('user', 0.04602248510824051), ('catalogue', 0.03385120287484484), ('front-end', -0.012710629695434305), ('shipping', -0.16158020526438605)]"
Mon Sep 21 14:44:22 2020,carts+orders,svc_latency,"[('carts', 0.2979376237978988), ('orders', 0.09007656250993212), ('user', -0.05811305567985276), ('payment', -0.12342840799551644), ('front-end', -0.13114073433421486), ('catalogue', -0.1757936452025905), ('shipping', -0.3982974000295091)]"
Mon Sep 21 14:44:38 2020,carts+orders,svc_latency,"[('carts', 0.3069689309489143), ('orders', 0.11462127613419158), ('payment', 0.09034151913020769), ('user', 0.01683973820221107), ('catalogue', -0.10335923197106535), ('front-end', -0.13325300612652596), ('shipping', -0.389921738034451)]"
Mon Sep 21 14:44:54 2020,carts+orders,svc_latency,"[('carts', 0.2905261754696029), ('orders', 0.11581065805282903), ('front-end', -0.13899335787022105), ('user', -0.15782462190028926), ('catalogue', -0.22063207609791496), ('shipping', -0.39610845904886327), ('payment', -0.500372480282658)]"
Mon Sep 21 14:45:10 2020,carts+orders,svc_latency,"[('carts', 0.3121833226322949), ('orders', 0.12836988056968032), ('front-end', -0.14461726294448868), ('user', -0.14576082075604793), ('payment', -0.1756085287078578), ('catalogue', -0.1855354015665561), ('shipping', -0.39951513233293645)]"
Thu Feb 18 10:45:26 2021,user,svc_latency,"[('catalogue', 0.15866707099048843), ('user', 0.15011799377341487), ('front-end', 0.08576491110701484), ('carts', 0.035751954086252986), ('orders', -0.00984511981777702), ('shipping', -0.030647203307792713), ('payment', -0.04118205880609238)]"
