,frontend_adservice,checkoutservice_cartservice,frontend_cartservice,frontend_checkoutservice,checkoutservice_currencyservice,frontend_currencyservice,checkoutservice_emailservice,checkoutservice_paymentservice,checkoutservice_productcatalogservice,frontend_productcatalogservice,recommendationservice_productcatalogservice,frontend_recommendationservice,checkoutservice_shippingservice,frontend_shippingservice,cartservice_redis-cart
0,2.5,2.5,2.569444444444445,25.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.540322580645161,2.5,2.5,0.06093333333333333
1,2.5,2.5,2.5,17.5,2.5,2.5,2.5,2.5,2.5,2.5157728706624605,2.5568181818181817,2.7439024390243905,2.5,2.5,0.10026666666666667
2,2.5,2.5,2.5,17.5,2.5,2.5,2.5,2.5,2.5,2.5157728706624605,2.5568181818181817,2.7439024390243905,2.5,2.5,0.11337777777777779
3,2.5,2.5,2.5,17.5,2.5,2.5,2.5,2.5,2.5,2.5157728706624605,2.5568181818181817,2.7439024390243905,2.5,2.5,0.11993333333333334
4,2.569444444444445,2.5,2.5543478260869565,25.0,2.5,2.5186567164179103,2.5,2.5,2.5,2.5,2.5,2.670454545454546,2.5,2.5,0.10491999999999999
5,2.569444444444445,2.5,2.5543478260869565,25.0,2.5,2.5186567164179103,2.5,2.5,2.5,2.5,2.5,2.670454545454546,2.5,2.5,0.0949111111111111
6,2.569444444444445,2.5,2.5543478260869565,25.0,2.5,2.5186567164179103,2.5,2.5,2.5,2.5,2.5,2.670454545454546,2.5,2.5,0.08776190476190474
7,2.5,2.5,2.5,50.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.9729729729729724,2.5,2.5,0.09274166666666664
8,2.5,2.5,2.5,50.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.9729729729729724,2.5,2.5,0.09661481481481478
9,2.5,2.5,2.5,50.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.9729729729729724,2.5,2.5,0.09971333333333329
10,2.5,375.0,375.0,1750.0,375.0,375.0,2.5,2.5,2.5,2.5,2.5,2.6829268292682924,2.5,2.5,0.09476969696969695
11,2.5,375.0,375.0,1750.0,375.0,375.0,2.5,2.5,2.5,2.5,2.5,2.6829268292682924,2.5,2.5,0.09064999999999997
12,2.5,375.0,375.0,1750.0,375.0,375.0,2.5,2.5,2.5,2.5,2.5,2.6829268292682924,2.5,2.5,0.08934999999999997
13,2.5,375.0,375.0,1750.0,375.0,375.0,2.5,2.5,2.5,2.5,2.5,2.828947368421052,2.5,2.5,0.08417777777777774
14,2.5,375.0,375.0,1750.0,375.0,375.0,2.5,2.5,2.5,2.5,2.5,2.828947368421052,2.5,2.5,0.07900555555555551
15,2.5,375.0,375.0,1750.0,375.0,375.0,2.5,2.5,2.5,2.5,2.5,2.828947368421052,2.5,2.5,0.07383333333333329
16,2.5,375.0,375.0,1562.5,375.0,375.0,2.5,2.5,2.5,2.5,2.5,2.983870967741935,2.5,2.5,0.07368333333333328
17,2.5,375.0,375.0,1562.5,375.0,375.0,2.5,2.5,2.5,2.5,2.5,2.983870967741935,2.5,2.5,0.07353333333333328
18,2.5,375.0,375.0,1562.5,375.0,375.0,2.5,2.5,2.5,2.5,2.5,2.983870967741935,2.5,2.5,0.07338333333333329
19,2.5,375.0,400.0,1750.0,375.0,375.0,2.5,2.5,2.5,2.5,2.5,3.189655172413793,2.5,2.5,0.07176111111111105
20,2.5,375.0,400.0,1750.0,375.0,375.0,2.5,2.5,2.5,2.5,2.5,3.189655172413793,2.5,2.5,0.07013888888888882
21,2.5,375.0,400.0,1750.0,375.0,375.0,2.5,2.5,2.5,2.5,2.5,3.189655172413793,2.5,2.5,0.0685166666666666
22,2.5,375.0,375.0,1000.0,375.0,375.0,2.5,2.5,2.5,2.5,2.5,2.6785714285714284,2.5,2.5,0.06840555555555548
23,2.5,375.0,375.0,1000.0,375.0,375.0,2.5,2.5,2.5,2.5,2.5,2.6785714285714284,2.5,2.5,0.06829444444444438
24,2.5,375.0,375.0,1000.0,375.0,375.0,2.5,2.5,2.5,2.5,2.5,2.6785714285714284,2.5,2.5,0.06818333333333328
25,2.5,400.0,382.35294117647055,1750.0,375.0,375.0,2.5,2.5,2.5,2.510548523206751,2.5,3.0,2.5,2.5,0.07219444444444438
26,2.5,400.0,382.35294117647055,1750.0,375.0,375.0,2.5,2.5,2.5,2.510548523206751,2.5,3.0,2.5,2.5,0.0762055555555555
27,2.5,400.0,382.35294117647055,1750.0,375.0,375.0,2.5,2.5,2.5,2.510548523206751,2.5,3.0,2.5,2.5,0.08021666666666662
28,2.565789473684211,,375.0,750.0,,375.0,2.5,,,2.5,2.5,2.884615384615384,,2.5,0.08183333333333329
29,2.565789473684211,,375.0,750.0,,375.0,2.5,,,2.5,2.5,2.884615384615384,,2.5,0.08344999999999997
30,2.565789473684211,,375.0,750.0,,375.0,2.5,,,2.5,2.5,2.884615384615384,,2.5,0.08506666666666664
