Unnamed: 0,3.7548840843969784
cartservice_redis-cart,0.07241065146633782
checkoutservice_cartservice,2587.520861065121
checkoutservice_currencyservice,0.6274973147585372
checkoutservice_emailservice,0.625814014066163
checkoutservice_paymentservice,0.625814014066163
checkoutservice_productcatalogservice,0.625814014066163
checkoutservice_shippingservice,0.625814014066163
frontend_adservice,0.6528277395953264
frontend_cartservice,2531.809486096817
frontend_checkoutservice,137.03528169890998
frontend_currencyservice,0.6385214367888811
frontend_productcatalogservice,0.6334283578176069
frontend_recommendationservice,0.8295948263540089
frontend_shippingservice,0.6416274688340251
recommendationservice_productcatalogservice,0.6309883087480963
unknown_frontend,
