Unnamed: 0,465.0
frontend_adservice,79.68578662142616
checkoutservice_cartservice,84.69414893617021
frontend_cartservice,81.30320713420598
frontend_checkoutservice,11750.0
checkoutservice_currencyservice,77.5
frontend_currencyservice,77.7762078371028
checkoutservice_emailservice,77.5
loadgenerator_frontend,768.4514892041183
checkoutservice_paymentservice,877687.5
checkoutservice_productcatalogservice,70.0
frontend_productcatalogservice,77.62826429240245
recommendationservice_productcatalogservice,77.5
frontend_recommendationservice,117.920157898545
checkoutservice_shippingservice,80.3351814516129
frontend_shippingservice,77.5
cartservice_redis-cart,4.865354856601414
