,frontend_adservice,checkoutservice_cartservice,frontend_cartservice,frontend_checkoutservice,checkoutservice_currencyservice,frontend_currencyservice,checkoutservice_emailservice,unknown_frontend,checkoutservice_paymentservice,checkoutservice_productcatalogservice,frontend_productcatalogservice,recommendationservice_productcatalogservice,frontend_recommendationservice,checkoutservice_shippingservice,frontend_shippingservice,cartservice_redis-cart
0,2.52212389380531,2.6666666666666665,2.6219512195121952,37.5,2.5,2.514018691588785,2.5,17.941176470588236,2.5,2.5,2.5057603686635948,2.5,2.76,2.5,2.5,0.3886
1,2.52212389380531,2.6666666666666665,2.6219512195121952,37.5,2.5,2.514018691588785,2.5,17.941176470588236,2.5,2.5,2.5057603686635948,2.5,2.76,2.5,2.5,0.3886
2,2.525,2.5,2.6510067114093965,25.0,2.5,2.513181019332162,2.5,18.897058823529413,2.5,2.5,2.5030193236714977,2.5,2.741228070175439,2.5,2.5,0.32795555555555556
3,2.525,2.5,2.6510067114093965,25.0,2.5,2.513181019332162,2.5,18.897058823529413,2.5,2.5,2.5030193236714977,2.5,2.741228070175439,2.5,2.5,0.2976333333333333
4,2.525,2.5,2.6510067114093965,25.0,2.5,2.513181019332162,2.5,18.897058823529413,2.5,2.5,2.5030193236714977,2.5,2.741228070175439,2.5,2.5,0.27943999999999997
5,2.5,2.638888888888889,2.6677852348993283,23.5,2.5,2.5467289719626174,2.5,18.70283018867925,2.5,2.5,2.5,2.5,2.7500000000000004,2.5,2.5,0.2959555555555555
6,2.5,2.638888888888889,2.6677852348993283,23.5,2.5,2.5467289719626174,2.5,18.70283018867925,2.5,2.5,2.5,2.5,2.7500000000000004,2.5,2.5,0.30775238095238094
7,2.5,2.638888888888889,2.6677852348993283,23.5,2.5,2.5467289719626174,2.5,18.70283018867925,2.5,2.5,2.5,2.5,2.7500000000000004,2.5,2.5,0.3166
8,2.524271844660194,2.5,2.586805555555556,37.5,2.5,2.5,2.5,18.256880733944953,2.5,2.5,2.5,2.5,2.648305084745763,2.5,2.5,0.30465925925925924
9,2.524271844660194,2.5,2.586805555555556,37.5,2.5,2.5,2.5,18.256880733944953,2.5,2.5,2.5,2.5,2.648305084745763,2.5,2.5,0.2951066666666667
10,2.524271844660194,2.5,2.586805555555556,37.5,2.5,2.5,2.5,18.256880733944953,2.5,2.5,2.5,2.5,2.648305084745763,2.5,2.5,0.2872909090909091
11,2.5,2.5,2.5581395348837206,28.125,2.5,2.5047080979284373,2.5,18.170731707317074,2.5,2.5,2.502793296089386,2.5,2.713178294573644,2.5,2.5,0.2988888888888889
12,2.5,2.5,2.5581395348837206,28.125,2.5,2.5047080979284373,2.5,18.170731707317074,2.5,2.5,2.502793296089386,2.5,2.713178294573644,2.5,2.5,0.30204444444444445
13,2.5,2.5,2.5581395348837206,28.125,2.5,2.5047080979284373,2.5,18.170731707317074,2.5,2.5,2.502793296089386,2.5,2.713178294573644,2.5,2.5,0.3052
14,2.5847457627118646,2.857142857142857,2.7259036144578315,41.66666666666667,2.5,2.5080256821829856,2.5,19.027777777777782,2.5,2.5,2.5,2.5,2.860169491525424,2.5,2.5,0.3073444444444445
15,2.5847457627118646,2.857142857142857,2.7259036144578315,41.66666666666667,2.5,2.5080256821829856,2.5,19.027777777777782,2.5,2.5,2.5,2.5,2.860169491525424,2.5,2.5,0.309488888888889
16,2.5847457627118646,2.857142857142857,2.7259036144578315,41.66666666666667,2.5,2.5080256821829856,2.5,19.027777777777782,2.5,2.5,2.5,2.5,2.860169491525424,2.5,2.5,0.31163333333333343
17,2.572115384615385,2.5,3.1097560975609757,25.0,2.5,2.5,2.5,20.203488372093027,2.5,2.5,2.5199089874857794,2.5186567164179103,3.4831460674157304,2.5,2.5,0.316888888888889
18,2.572115384615385,2.5,3.1097560975609757,25.0,2.5,2.5,2.5,20.203488372093027,2.5,2.5,2.5199089874857794,2.5186567164179103,3.4831460674157304,2.5,2.5,0.32214444444444457
19,2.572115384615385,2.5,3.1097560975609757,25.0,2.5,2.5,2.5,20.203488372093027,2.5,2.5,2.5199089874857794,2.5186567164179103,3.4831460674157304,2.5,2.5,0.32740000000000014
20,2.5,3.2142857142857144,2.954545454545454,43.75000000000001,2.5,2.5,2.5,20.236486486486488,2.5,2.5,2.53382949932341,2.5,3.452380952380953,2.5,2.5,0.3278722222222224
21,2.5,3.2142857142857144,2.954545454545454,43.75000000000001,2.5,2.5,2.5,20.236486486486488,2.5,2.5,2.53382949932341,2.5,3.452380952380953,2.5,2.5,0.3283444444444446
22,2.5,3.2142857142857144,2.954545454545454,43.75000000000001,2.5,2.5,2.5,20.236486486486488,2.5,2.5,2.53382949932341,2.5,3.452380952380953,2.5,2.5,0.3288166666666668
23,2.5,2.5,2.6535087719298245,750.0,2.5,2.5,2.5,1623.4939759036145,2.5,2.5,2.5035310734463274,2.5219298245614037,375.0,2.5,2.5,0.3226277777777779
24,2.5,2.5,2.6535087719298245,750.0,2.5,2.5,2.5,1623.4939759036145,2.5,2.5,2.5035310734463274,2.5219298245614037,375.0,2.5,2.5,0.31643888888888905
