,frontend_adservice,checkoutservice_cartservice,frontend_cartservice,frontend_checkoutservice,checkoutservice_currencyservice,frontend_currencyservice,checkoutservice_emailservice,unknown_frontend,checkoutservice_paymentservice,checkoutservice_productcatalogservice,frontend_productcatalogservice,recommendationservice_productcatalogservice,frontend_recommendationservice,checkoutservice_shippingservice,frontend_shippingservice,cartservice_redis-cart
0,2.5240384615384617,2.692307692307692,2.8947368421052633,29.166666666666668,2.5,2.5049603174603177,2.5,21.205882352941178,2.5,2.5,2.5,2.5,3.0140186915887845,2.5,2.5,0.14793333333333333
1,2.5240384615384617,2.692307692307692,2.8947368421052633,29.166666666666668,2.5,2.5049603174603177,2.5,21.205882352941178,2.5,2.5,2.5,2.5,3.0140186915887845,2.5,2.5,0.14793333333333333
2,2.5240384615384617,2.692307692307692,2.8947368421052633,29.166666666666668,2.5,2.5049603174603177,2.5,21.205882352941178,2.5,2.5,2.5,2.5,3.0140186915887845,2.5,2.5,0.14793333333333333
3,2.5,2.692307692307692,2.53448275862069,23.125,2.5,2.5,2.5,18.30097087378641,2.5,2.5,2.503289473684211,2.5,2.6458333333333335,2.5,2.5,0.19296666666666668
4,2.5,2.692307692307692,2.53448275862069,23.125,2.5,2.5,2.5,18.30097087378641,2.5,2.5,2.503289473684211,2.5,2.6458333333333335,2.5,2.5,0.2199866666666667
5,2.5,2.692307692307692,2.53448275862069,23.125,2.5,2.5,2.5,18.30097087378641,2.5,2.5,2.503289473684211,2.5,2.6458333333333335,2.5,2.5,0.23800000000000002
6,2.5,2.5,2.5,37.5,2.5925925925925926,2.5,2.5,16.893382352941178,2.5,2.5,2.5118343195266273,2.5,2.559055118110236,2.5,2.5,0.22552380952380954
7,2.5,2.5,2.5,37.5,2.5925925925925926,2.5,2.5,16.893382352941178,2.5,2.5,2.5118343195266273,2.5,2.559055118110236,2.5,2.5,0.2161666666666667
8,2.5,2.5,2.5,37.5,2.5925925925925926,2.5,2.5,16.893382352941178,2.5,2.5,2.5118343195266273,2.5,2.559055118110236,2.5,2.5,0.20888888888888893
9,2.5,2.5,2.5,25.0,2.5,2.5,2.5,18.236607142857146,2.5,2.5,2.5,2.5,2.6470588235294117,2.5,2.5,0.2227066666666667
10,2.5,2.5,2.5,25.0,2.5,2.5,2.5,18.236607142857146,2.5,2.5,2.5,2.5,2.6470588235294117,2.5,2.5,0.23401212121212123
11,2.5,2.5,2.5,25.0,2.5,2.5,2.5,18.236607142857146,2.5,2.5,2.5,2.5,2.6470588235294117,2.5,2.5,0.24343333333333336
12,2.5233644859813085,2.5,2.5157232704402515,21.25,2.5,2.5,2.5,18.062500000000004,2.5,2.5,2.508169934640523,2.5,2.624113475177305,2.5,2.5,0.2454277777777778
13,2.5233644859813085,2.5,2.5157232704402515,21.25,2.5,2.5,2.5,18.062500000000004,2.5,2.5,2.508169934640523,2.5,2.624113475177305,2.5,2.5,0.24742222222222224
14,2.5233644859813085,2.5,2.5157232704402515,21.25,2.5,2.5,2.5,18.062500000000004,2.5,2.5,2.508169934640523,2.5,2.624113475177305,2.5,2.5,0.2494166666666667
15,2.5257731958762886,2.5,2.7443609022556386,43.75,2.5,2.5315789473684216,2.5,18.53960396039604,2.5,2.5,2.5098167539267022,2.5,2.8676470588235294,2.5,2.5,0.2503166666666667
16,2.5257731958762886,2.5,2.7443609022556386,43.75,2.5,2.5315789473684216,2.5,18.53960396039604,2.5,2.5,2.5098167539267022,2.5,2.8676470588235294,2.5,2.5,0.2512166666666667
17,2.5257731958762886,2.5,2.7443609022556386,43.75,2.5,2.5315789473684216,2.5,18.53960396039604,2.5,2.5,2.5098167539267022,2.5,2.8676470588235294,2.5,2.5,0.2521166666666667
18,2.7247191011235956,3.0434782608695645,2.932330827067669,46.875,2.5,2.5217391304347827,2.5,19.86842105263158,2.5,2.5,2.5147928994082838,2.5,3.119266055045872,2.5,2.5,0.2511833333333334
19,2.7247191011235956,3.0434782608695645,2.932330827067669,46.875,2.5,2.5217391304347827,2.5,19.86842105263158,2.5,2.5,2.5147928994082838,2.5,3.119266055045872,2.5,2.5,0.25025000000000014
20,2.7247191011235956,3.0434782608695645,2.932330827067669,46.875,2.5,2.5217391304347827,2.5,19.86842105263158,2.5,2.5,2.5147928994082838,2.5,3.119266055045872,2.5,2.5,0.24931666666666683
21,2.5,2.5,2.5328947368421053,21.25,2.5,2.5,2.5,36.8421052631579,2.5,2.5,2.510445682451254,2.5,3.1818181818181825,2.5,2.5,0.2514777777777779
22,2.5,2.5,2.5328947368421053,21.25,2.5,2.5,2.5,36.8421052631579,2.5,2.5,2.510445682451254,2.5,3.1818181818181825,2.5,2.5,0.253638888888889
23,2.5,2.5,2.5328947368421053,21.25,2.5,2.5,2.5,36.8421052631579,2.5,2.5,2.510445682451254,2.5,3.1818181818181825,2.5,2.5,0.2558000000000002
24,2.5235849056603774,3.125,2.800751879699248,45.833333333333336,2.5,2.5,2.5,321.9026548672566,2.5,2.5,2.5,2.5,2.9523809523809526,2.5,2.5,0.25406111111111124
25,2.5235849056603774,3.125,2.800751879699248,45.833333333333336,2.5,2.5,2.5,321.9026548672566,2.5,2.5,2.5,2.5,2.9523809523809526,2.5,2.5,0.25232222222222234
26,2.5235849056603774,3.125,2.800751879699248,45.833333333333336,2.5,2.5,2.5,321.9026548672566,2.5,2.5,2.5,2.5,2.9523809523809526,2.5,2.5,0.25058333333333344
