,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,carts_carts-db,catalogue_catalogue-db,orders_orders-db,queue-master_rabbitmq,shipping_rabbitmq,user_user-db
0,5.406249999999999,3.1643835616438354,4.585888073394495,19.0,2.999999999999999,3.0,6.954666666666667,8.150533333333334,0.09053333333333333,0.4610666666666667,0.0,9.586133333333333
1,5.220779220779219,3.193548387096775,328.27920447904,19.000000000000004,3.0,3.0,5.074633333333334,5.812866666666666,0.09789999999999999,0.3280666666666667,0.0,11.1836
2,5.220779220779219,3.193548387096775,337.1505671827006,19.000000000000004,3.0,3.0,4.447955555555556,5.033644444444444,0.10035555555555555,0.28373333333333334,0.0,11.71608888888889
3,5.220779220779219,3.193548387096775,344.0688595640465,19.000000000000004,3.0,3.0,4.134616666666667,4.644033333333333,0.10158333333333333,0.26156666666666667,0.0,11.982333333333335
4,4.990099009900988,3.1111111111111107,400.0,19.000000000000004,3.0,3.0,4.457586666666667,5.124639999999999,0.10017333333333334,0.2943733333333333,0.0,11.464680000000001
5,4.990099009900988,3.1111111111111107,400.0,19.000000000000004,3.0,3.0,4.6729,5.445044444444444,0.09923333333333334,0.31624444444444444,0.0,11.119577777777778
6,4.990099009900988,3.1111111111111107,400.0,19.000000000000004,3.0,3.0,4.826695238095239,5.673904761904761,0.09856190476190477,0.33186666666666664,0.0,10.873076190476192
7,4.990099009900988,3.0545454545454542,400.0,19.000000000000004,3.0,3.0,4.624316666666667,5.390383333333332,0.1004,0.31698333333333334,6.666666666666667e-05,10.9295
8,4.990099009900988,3.0545454545454542,400.0,19.000000000000004,3.0,3.0,4.466911111111112,5.169866666666666,0.10182962962962963,0.3054074074074074,0.00011851851851851852,10.973385185185187
9,4.990099009900988,3.0545454545454542,400.0,19.000000000000004,3.0,3.0,4.340986666666668,4.993453333333332,0.10297333333333333,0.29614666666666667,0.00016,11.008493333333334
10,5.104477611940299,3.1111111111111107,400.0,19.000000000000004,3.0,3.0,4.566260606060607,5.199066666666666,0.10038787878787879,0.3014666666666667,0.00014545454545454546,10.777551515151515
11,5.104477611940299,3.1111111111111107,400.0,19.000000000000004,3.0,3.0,4.75398888888889,5.37041111111111,0.09823333333333334,0.3059,0.00013333333333333334,10.585099999999999
12,5.104477611940299,3.1111111111111107,400.0,19.000000000000004,3.0,3.0,4.742683333333335,5.295799999999999,0.0969,0.2970333333333333,0.00013333333333333334,10.491933333333332
13,5.478873239436617,3.1698113207547167,400.0,19.000000000000004,3.0,3.0,4.75343888888889,5.2947388888888876,0.0979,0.2985111111111111,0.00013333333333333334,10.456105555555553
14,5.478873239436617,3.1698113207547167,400.0,19.000000000000004,3.0,3.0,4.7641944444444455,5.293677777777777,0.0989,0.2999888888888889,0.00013333333333333334,10.420277777777775
15,5.478873239436617,3.1698113207547167,400.0,19.000000000000004,3.0,3.0,4.774950000000001,5.2926166666666665,0.0999,0.3014666666666667,0.00013333333333333334,10.384449999999996
16,5.585714285714286,3.1111111111111107,400.0,19.000000000000004,3.0,3.0,4.8186388888888905,5.2688999999999995,0.0989,0.2955555555555556,0.00013333333333333334,10.31668333333333
17,5.585714285714286,3.1111111111111107,400.0,19.000000000000004,3.0,3.0,4.86232777777778,5.245183333333333,0.0979,0.2896444444444445,0.00013333333333333334,10.248916666666664
18,5.585714285714286,3.1111111111111107,400.0,19.000000000000004,3.0,3.0,4.90601666666667,5.221466666666667,0.0969,0.28373333333333334,0.00013333333333333334,10.181149999999997
19,5.704225352112676,3.0555555555555554,400.0,19.000000000000004,3.0,3.0,4.88027777777778,5.239044444444445,0.0959,0.28225555555555554,0.00013333333333333334,10.206794444444443
20,5.704225352112676,3.0555555555555554,400.0,19.000000000000004,3.0,3.0,4.854538888888892,5.256622222222222,0.0949,0.28077777777777774,0.00013333333333333334,10.232438888888888
21,5.704225352112676,3.0555555555555554,400.0,19.000000000000004,3.0,3.0,4.828800000000003,5.2741999999999996,0.0939,0.27929999999999994,0.00013333333333333334,10.258083333333333
22,5.362318840579711,3.230769230769231,400.0,19.000000000000004,3.0,3.0,4.839983333333336,5.260133333333332,0.09523333333333334,0.28225555555555554,0.00013333333333333334,10.196305555555556
23,5.362318840579711,3.230769230769231,400.0,19.000000000000004,3.0,3.0,4.851166666666669,5.246066666666665,0.09656666666666668,0.2852111111111111,0.00013333333333333334,10.134527777777778
24,5.362318840579711,3.230769230769231,400.0,19.000000000000004,3.0,3.0,4.862350000000002,5.231999999999998,0.0979,0.2881666666666666,0.00013333333333333334,10.072750000000001
25,5.712328767123287,3.36,400.0,19.163636363636364,3.0,3.0,4.80728888888889,5.226005555555554,0.0979,0.2881666666666666,0.00013333333333333334,10.23377777777778
26,5.712328767123287,3.36,400.0,19.163636363636364,3.0,3.0,4.7522277777777795,5.22001111111111,0.0979,0.2881666666666666,0.00013333333333333334,10.394805555555557
27,5.712328767123287,3.36,400.0,19.163636363636364,3.0,3.0,4.697166666666669,5.214016666666665,0.0979,0.2881666666666666,0.00013333333333333334,10.555833333333334
28,5.833333333333333,3.352941176470588,400.0,19.16071428571429,3.0,3.0,4.635022222222224,5.263249999999998,0.09856666666666668,0.29407777777777777,0.00013333333333333334,10.422316666666669
29,5.833333333333333,3.352941176470588,400.0,19.16071428571429,3.0,3.0,4.572877777777779,5.312483333333332,0.09923333333333334,0.2999888888888889,0.00013333333333333334,10.2888
30,5.833333333333333,3.352941176470588,400.0,19.16071428571429,3.0,3.0,4.510733333333335,5.361716666666665,0.0999,0.3059,0.00013333333333333334,10.155283333333333
