,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,carts_carts-db,catalogue_catalogue-db,orders_orders-db,queue-master_rabbitmq,shipping_rabbitmq,user_user-db
0,4.326923076923077,2.5,2.5,17.134146341463417,2.5,2.5,13.192866666666667,16.64453333333333,0.13453333333333334,0.9398666666666666,0.0,20.363866666666667
1,4.326923076923077,2.5,2.5,17.134146341463417,2.5,2.5,13.192866666666667,16.64453333333333,0.13453333333333334,0.9398666666666666,0.0,20.363866666666667
2,4.326923076923077,2.5,2.5,17.134146341463417,2.5,2.5,13.192866666666667,16.64453333333333,0.13453333333333334,0.9398666666666666,0.0,20.363866666666667
3,3.956043956043957,2.5555555555555562,2.5277777777777777,17.666666666666668,2.5,2.5,11.670883333333334,14.7357,0.16621666666666668,0.8379,0.00013333333333333334,22.515
4,3.956043956043957,2.5555555555555562,2.5277777777777777,17.666666666666668,2.5,2.5,10.757693333333334,13.590399999999999,0.18522666666666668,0.77672,0.00021333333333333333,23.805680000000002
5,3.956043956043957,2.5555555555555562,2.5277777777777777,17.666666666666668,2.5,2.5,10.148900000000001,12.826866666666666,0.1979,0.7359333333333332,0.0002666666666666667,24.666133333333335
6,4.208860759493671,2.5,2.5,16.76829268292683,2.5,2.5,10.627723809523811,13.40775238095238,0.1917047619047619,0.7701333333333332,0.0002285714285714286,24.277514285714286
7,4.208860759493671,2.5,2.5,16.76829268292683,2.5,2.5,10.986841666666667,13.843416666666666,0.18705833333333335,0.7957833333333333,0.0002,23.98605
8,4.208860759493671,2.5,2.5,16.76829268292683,2.5,2.5,11.266155555555555,14.182266666666667,0.18344444444444447,0.8157333333333333,0.00017777777777777779,23.759355555555555
9,3.9166666666666674,2.5,2.5,16.944444444444446,2.5,2.5,10.74824,13.575219999999998,0.1832266666666667,0.7731733333333333,0.00016,23.619686666666666
10,3.9166666666666674,2.5,2.5,16.944444444444446,2.5,2.5,10.32449090909091,13.078545454545452,0.18304848484848488,0.7383515151515151,0.00014545454545454546,23.50541212121212
11,3.9166666666666674,2.5,2.5,16.944444444444446,2.5,2.5,9.971366666666666,12.664649999999996,0.18290000000000003,0.7093333333333333,0.00013333333333333334,23.410183333333332
12,4.500000000000001,2.5,375.0,17.1875,2.5,2.5,9.51475,12.02872222222222,0.17990000000000003,0.6738666666666665,0.00013333333333333334,22.705233333333336
13,4.500000000000001,2.5,375.0,17.1875,2.5,2.5,9.058133333333332,11.39279444444444,0.17690000000000003,0.6383999999999997,0.00013333333333333334,22.00028333333334
14,4.500000000000001,2.5,375.0,17.1875,2.5,2.5,8.601516666666667,10.756866666666662,0.17390000000000003,0.602933333333333,0.00013333333333333334,21.29533333333334
15,4.312500000000001,2.6086956521739126,375.0,16.81818181818182,2.5,2.5,8.30327222222222,10.365672222222218,0.16356666666666667,0.5792888888888885,0.00013333333333333334,20.122611111111116
16,4.312500000000001,2.6086956521739126,375.0,16.81818181818182,2.5,2.5,8.005027777777777,9.974477777777773,0.15323333333333333,0.555644444444444,0.00013333333333333334,18.94988888888889
17,4.312500000000001,2.6086956521739126,375.0,16.81818181818182,2.5,2.5,7.706783333333331,9.583283333333329,0.1429,0.5319999999999997,0.00013333333333333334,17.77716666666667
18,4.375,2.6086956521739126,375.0,17.125,2.5,2.5,7.180833333333332,8.928472222222219,0.1379,0.4920999999999997,0.00013333333333333334,16.879572222222226
19,4.375,2.6086956521739126,375.0,17.125,2.5,2.5,6.654883333333333,8.273661111111108,0.1329,0.4521999999999997,0.00013333333333333334,15.98197777777778
20,4.375,2.6086956521739126,375.0,17.125,2.5,2.5,6.128933333333333,7.6188499999999975,0.12789999999999999,0.4122999999999997,0.00013333333333333334,15.084383333333337
21,4.539473684210527,2.738095238095238,375.0,16.785714285714285,2.5,2.5,5.944138888888889,7.320599999999996,0.12356666666666664,0.3989999999999998,0.00013333333333333334,14.517988888888894
22,4.539473684210527,2.738095238095238,375.0,16.785714285714285,2.5,2.5,5.759344444444444,7.022349999999996,0.1192333333333333,0.3856999999999999,0.00013333333333333334,13.951594444444448
23,4.539473684210527,2.738095238095238,375.0,16.785714285714285,2.5,2.5,5.5745499999999995,6.7240999999999955,0.11489999999999996,0.3723999999999999,0.00013333333333333334,13.385200000000003
24,4.615384615384616,2.5,375.0,17.17391304347826,2.5,2.5,5.574416666666667,6.688361111111106,0.11489999999999996,0.37092222222222215,0.00013333333333333334,13.354744444444444
25,4.615384615384616,2.5,375.0,17.17391304347826,2.5,2.5,5.574283333333334,6.652622222222217,0.11489999999999996,0.3694444444444444,0.00013333333333333334,13.324288888888887
26,4.615384615384616,2.5,375.0,17.17391304347826,2.5,2.5,5.57415,6.616883333333328,0.11489999999999996,0.3679666666666666,0.00013333333333333334,13.29383333333333
27,4.864864864864866,2.5,375.0,16.31578947368421,2.5,2.5,5.5932,6.633955555555549,0.11389999999999996,0.365011111111111,0.00013333333333333334,13.220355555555551
28,4.864864864864866,2.5,375.0,16.31578947368421,2.5,2.5,5.61225,6.651027777777773,0.11289999999999996,0.3620555555555554,0.00013333333333333334,13.146877777777775
29,4.864864864864866,2.5,375.0,16.31578947368421,2.5,2.5,5.6313,6.6680999999999955,0.11189999999999996,0.3590999999999998,0.00013333333333333334,13.073399999999998
30,5.142857142857143,2.8571428571428577,375.0,17.5,2.5,2.5,5.697111111111112,6.66313333333333,0.11256666666666663,0.36205555555555535,0.00013333333333333334,13.169405555555551
