,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,carts_carts-db,catalogue_catalogue-db,orders_orders-db,queue-master_rabbitmq,shipping_rabbitmq,user_user-db
0,3.858695652173913,2.5595238095238098,2.5277777777777777,16.1875,2.5,2.5,13.521866666666666,16.892933333333335,0.15053333333333332,0.9044,0.0,23.0708
1,3.858695652173913,2.5595238095238098,2.5277777777777777,16.1875,2.5,2.5,13.521866666666666,16.892933333333335,0.15053333333333332,0.9044,0.0,23.0708
2,3.858695652173913,2.5595238095238098,2.5277777777777777,16.1875,2.5,2.5,13.521866666666666,16.892933333333335,0.15053333333333332,0.9044,0.0,23.070800000000002
3,3.936781609195402,2.5531914893617023,2.5274725274725283,16.710526315789473,2.5,2.5,11.860399999999998,14.86116666666667,0.16521666666666668,0.7891333333333334,0.00013333333333333334,24.651183333333336
4,3.936781609195402,2.5531914893617023,2.5274725274725283,16.710526315789473,2.5,2.5,10.863519999999998,13.642106666666669,0.1740266666666667,0.7199733333333334,0.00021333333333333333,25.599413333333338
5,3.936781609195402,2.5531914893617023,2.5274725274725283,16.710526315789473,2.5,2.5,10.198933333333331,12.829400000000001,0.17990000000000003,0.6738666666666666,0.0002666666666666667,26.23156666666667
6,3.8607594936708862,2.5,2.5,16.53846153846154,2.5,2.5,10.637209523809522,13.374400000000003,0.1762761904761905,0.7093333333333333,0.0002285714285714286,25.72352380952381
7,3.8607594936708862,2.5,2.5,16.53846153846154,2.5,2.5,10.965916666666667,13.783150000000003,0.17355833333333337,0.7359333333333332,0.0002,25.342491666666668
8,3.8607594936708862,2.5,2.5,16.53846153846154,2.5,2.5,11.221577777777778,14.10106666666667,0.17144444444444448,0.7566222222222221,0.00017777777777777779,25.046133333333334
9,4.038461538461537,2.5,2.5,20.41666666666667,2.5,2.5925925925925926,10.760486666666669,13.509573333333336,0.1660266666666667,0.7217466666666665,0.00016,24.540213333333334
10,4.038461538461537,2.5,2.5,20.41666666666667,2.5,2.5925925925925926,10.383230303030304,13.025624242424245,0.16159393939393943,0.6932121212121212,0.00014545454545454546,24.12627878787879
11,4.038461538461537,2.5,2.5,20.41666666666667,2.5,2.5925925925925926,10.068850000000003,12.622333333333337,0.1579,0.6694333333333332,0.00013333333333333334,23.781333333333336
12,375.0,375.0,2.5,375.0,2.5,2.5,9.368472222222225,11.733300000000005,0.1565666666666667,0.6251,0.00013333333333333334,22.44642777777778
13,375.0,375.0,2.5,375.0,2.5,2.5,8.668094444444447,10.844266666666671,0.15523333333333336,0.5807666666666667,0.00013333333333333334,21.111522222222227
14,375.0,375.0,2.5,375.0,2.5,2.5,7.967716666666669,9.95523333333334,0.1539,0.5364333333333333,0.00013333333333333334,19.776616666666673
15,375.0,375.0,2.5,375.0,2.5,2.5,7.6158333333333355,9.477177777777785,0.14156666666666667,0.5142666666666666,0.00013333333333333334,18.22966666666667
16,375.0,375.0,2.5,375.0,2.5,2.5,7.263950000000002,8.999122222222228,0.12923333333333334,0.4921,0.00013333333333333334,16.68271666666667
17,375.0,375.0,2.5,375.0,2.5,2.5,6.912066666666669,8.521066666666673,0.11689999999999999,0.4699333333333333,0.00013333333333333334,15.13576666666667
18,375.0,375.0,2.5,375.0,2.5,2.5,6.254566666666669,7.636338888888894,0.11389999999999999,0.4211666666666667,0.00013333333333333334,13.833161111111117
19,375.0,375.0,2.5,375.0,2.5,2.5,5.597066666666669,6.751611111111116,0.11089999999999998,0.37240000000000006,0.00013333333333333334,12.530555555555564
20,375.0,375.0,2.5,375.0,2.5,2.5,4.9395666666666695,5.8668833333333374,0.10789999999999998,0.3236333333333334,0.00013333333333333334,11.227950000000009
21,375.0,375.0,2.5,375.0,2.5,2.5,4.613983333333336,5.442944444444449,0.1032333333333333,0.3044222222222223,0.00013333333333333334,10.486994444444456
22,375.0,375.0,2.5,375.0,2.5,2.5,4.288400000000002,5.01900555555556,0.09856666666666664,0.28521111111111125,0.00013333333333333334,9.746038888888902
23,375.0,375.0,2.5,375.0,2.5,2.5,3.9628166666666687,4.595066666666671,0.09389999999999997,0.2660000000000001,0.00013333333333333334,9.005083333333348
24,375.0,375.0,2.5,375.0,2.5,2.5,4.003316666666668,4.585938888888894,0.09156666666666663,0.26008888888888904,0.00013333333333333334,9.03569444444446
25,375.0,375.0,2.5,375.0,2.5,2.5,4.043816666666668,4.576811111111116,0.08923333333333329,0.25417777777777795,0.00013333333333333334,9.066305555555571
26,375.0,375.0,2.5,375.0,2.5,2.5,4.084316666666668,4.567683333333338,0.08689999999999996,0.24826666666666686,0.00013333333333333334,9.096916666666681
27,375.0,375.0,2.5,375.0,2.5,2.5,4.082000000000002,4.562088888888893,0.08623333333333329,0.24678888888888909,0.00013333333333333334,9.026472222222237
28,375.0,375.0,2.5,375.0,2.5,2.5,4.079683333333334,4.556494444444449,0.08556666666666662,0.24531111111111134,0.00013333333333333334,8.956027777777791
29,375.0,375.0,2.5,375.0,2.5,2.5,4.077366666666668,4.550900000000004,0.08489999999999996,0.24383333333333357,0.00013333333333333334,8.885583333333345
30,375.0,375.0,2.5,375.0,2.5,2.5,4.050233333333336,4.521227777777781,0.08489999999999996,0.240877777777778,0.00013333333333333334,9.029272222222234
