,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,carts_carts-db,catalogue_catalogue-db,orders_orders-db,queue-master_rabbitmq,shipping_rabbitmq,user_user-db
0,4.21875,2.5531914893617023,2.5,16.5625,2.5,2.5,13.775066666666667,16.882066666666667,0.25053333333333333,0.9044,0.0,21.9188
1,4.21875,2.5531914893617023,2.5,16.5625,2.5,2.5,13.775066666666667,16.882066666666667,0.25053333333333333,0.9044,0.0,21.9188
2,4.21875,2.5531914893617023,2.5,16.5625,2.5,2.5,13.775066666666667,16.882066666666667,0.25053333333333333,0.9044,0.0,21.9188
3,4.186046511627908,2.5581395348837206,2.5,16.785714285714285,2.5,2.5,11.857316666666668,14.714966666666667,0.21721666666666667,0.7891333333333334,0.00013333333333333334,23.8342
4,4.186046511627908,2.5581395348837206,2.5,16.785714285714285,2.5,2.5,10.706666666666667,13.414706666666666,0.19722666666666666,0.7199733333333334,0.00021333333333333333,24.983439999999998
5,4.186046511627908,2.5581395348837206,2.5,16.785714285714285,2.5,2.5,9.939566666666668,12.547866666666666,0.18389999999999998,0.6738666666666666,0.0002666666666666667,25.7496
6,4.210526315789474,2.5543478260869565,2.5,16.951219512195124,2.5,2.5,10.464400000000001,13.256190476190477,0.19684761904761902,0.7144,0.0002285714285714286,25.23324761904762
7,4.210526315789474,2.5543478260869565,2.5,16.951219512195124,2.5,2.5,10.858025000000001,13.787433333333334,0.20655833333333332,0.7448,0.0002,24.845983333333333
8,4.210526315789474,2.5543478260869565,2.5,16.951219512195124,2.5,2.5,11.164177777777779,14.200622222222224,0.21411111111111109,0.7684444444444445,0.00017777777777777779,24.544777777777778
9,4.225352112676057,2.5675675675675675,2.5,22.85714285714286,2.5,2.5,10.724400000000001,13.627426666666668,0.20482666666666666,0.7448,0.00016,24.685333333333332
10,4.225352112676057,2.5675675675675675,2.5,22.85714285714286,2.5,2.5,10.36458181818182,13.158448484848487,0.19723030303030303,0.7254545454545455,0.00014545454545454546,24.800333333333334
11,4.225352112676057,2.5675675675675675,2.5,22.85714285714286,2.5,2.5,10.064733333333335,12.767633333333336,0.1909,0.7093333333333334,0.00013333333333333334,24.89616666666667
12,4.62962962962963,2.661290322580645,2.5,357.14285714285717,2.5,375.0,9.737483333333335,12.403377777777779,0.18756666666666666,0.6901222222222222,0.00013333333333333334,24.237122222222226
13,4.62962962962963,2.661290322580645,2.5,357.14285714285717,2.5,375.0,9.410233333333336,12.039122222222224,0.18423333333333333,0.6709111111111111,0.00013333333333333334,23.578077777777782
14,4.62962962962963,2.661290322580645,2.5,357.14285714285717,2.5,375.0,9.082983333333337,11.674866666666667,0.18089999999999998,0.6517000000000001,0.00013333333333333334,22.919033333333342
15,3.8306451612903225,2.5806451612903225,2.5,357.7586206896552,2.5,375.0,8.98002777777778,11.501583333333334,0.17923333333333333,0.6443111111111111,0.00013333333333333334,22.321311111111118
16,3.8306451612903225,2.5806451612903225,2.5,357.7586206896552,2.5,375.0,8.877072222222225,11.3283,0.17756666666666665,0.6369222222222222,0.00013333333333333334,21.723588888888898
17,3.8306451612903225,2.5806451612903225,2.5,357.7586206896552,2.5,375.0,8.77411666666667,11.155016666666668,0.17589999999999997,0.6295333333333333,0.00013333333333333334,21.125866666666678
