Unnamed: 0,21.323964497041423
carts_carts-db,11.719116965874578
catalogue_catalogue-db,14.452261260448951
front-end_carts,12.958129003967866
front-end_catalogue,4373.260012136064
front-end_orders,102.22820130457839
front-end_user,
orders_carts,9.007702946092877
orders_orders-db,0.22704199129218364
orders_payment,12.111256901463035
orders_shipping,10.219180344708894
orders_user,
queue-master_rabbitmq,0.8164647950822286
shipping_rabbitmq,0.00017714550406858104
unknown_front-end,
user_user-db,27.80028150920544
