Unnamed: 0,4.699266503667482
carts_carts-db,11.679708419183386
catalogue_catalogue-db,13.0578397111785
front-end_carts,1.8795080303604101
front-end_catalogue,187.01076961156727
front-end_orders,661.1802132040074
front-end_user,0.45464604107850193
orders_carts,1.0211574853351235
orders_orders-db,0.17805046361782143
orders_payment,2967.615889577199
orders_shipping,0.8365436310407461
orders_user,0.53756036798848
queue-master_rabbitmq,0.7532215041910508
shipping_rabbitmq,4.3715838871503095e-05
unknown_front-end,
user_user-db,25.71926888841742
