,Unnamed: 0,carts_carts-db,cartservice_redis-cart,catalogue_catalogue-db,front-end_carts,front-end_catalogue,front-end_orders,front-end_user,orders_carts,orders_orders-db,orders_payment,orders_shipping,orders_user,queue-master_rabbitmq,shipping_rabbitmq,unknown_carts,unknown_catalogue,unknown_front-end,unknown_orders,unknown_user,user_user-db
10,20,69.754069802093,0.01532130586785227,82.02917694075417,9.447379648253916,37.20463993354199,26.848779657484997,35.98913598619806,5.747589596446257,1.2269573201946387,4.220806339051826,4.752145140272807,15.282637002661733,4.970246552068813,0.0002909090909090909,0.0,0.0,624.5052744865633,0.0,0.0,164.4880866134514
11,22,70.35908065191859,0.014200085934420131,84.54228997346911,9.697576066637051,36.14535926086949,26.702251760857852,36.452712715141914,5.635256336424943,1.1911330990673077,4.272950255241952,4.773310823027851,15.178750826699325,4.826492672729746,0.0002666666666666667,0.0,0.0,606.7264516126829,0.0,0.0,167.61644606233043
12,24,71.57562185028314,0.01420009630409919,84.42926521141621,9.670111035787254,36.1092438822651,26.66643736070675,36.950512151846134,5.589961782358177,1.1424741044817615,4.341258737639421,4.769091693932754,14.852499953424207,4.811733907758521,0.0002666666666666667,0.0,0.0,606.7198696037058,0.0,0.0,166.4104599525155
13,26,72.7921630486477,0.014200106673778247,84.3162404493633,9.642646004937458,36.07312850366071,26.630622960555648,37.44831158855036,5.544667228291411,1.0938151098962152,4.409567220036891,4.764872564837656,14.526249080149093,4.796975142787297,0.0002666666666666667,0.0,0.0,606.7132875947286,0.0,0.0,165.2044738427006
14,28,72.27656981020958,0.013977848893629942,84.33327141068665,10.771292522616374,36.16380778194054,300.0324889564969,37.031826018383164,5.959125071753059,1.1151434065974768,4.3576003689134835,4.734200100696369,14.540345714113055,4.7614723174137525,0.0002666666666666667,0.0,0.0,605.4477361742636,0.0,0.0,164.87522145068925
15,30,71.76097657177147,0.013755591113481637,84.35030237200999,10.935323335040906,36.18111509168712,299.8089047723661,36.47190548886639,5.956815360735288,1.1364717032987384,4.305633517790075,4.68197591241715,14.428544660709498,4.72596949204021,0.0002666666666666667,0.0,0.0,604.1821847537985,0.0,0.0,164.54596905867797
16,32,71.24538333333336,0.01353333333333333,84.36733333333332,11.099354147465437,36.19842240143369,299.5853205882353,35.9119849593496,5.954505649717516,1.1578000000000002,4.253666666666667,4.629751724137932,14.316743607305938,4.690466666666667,0.0002666666666666667,0.0,0.0,602.9166333333335,0.0,0.0,164.21671666666668
17,34,71.77064444444446,0.01353333333333333,84.09467777777778,10.390563172448466,36.213927777777776,383.59604444444443,36.3727811594203,5.669500000000001,1.1384666666666667,376.70595555555553,4.708578431372549,14.61238372516093,4.652044444444445,0.0002666666666666667,0.0,0.0,603.2976166666667,0.0,0.0,165.4005666666667
18,36,72.29590555555558,0.01353333333333333,83.82202222222222,10.322085394670687,36.232233333333326,383.7832388888889,36.8793311594203,5.729833333333335,1.1191333333333333,376.65824444444445,4.7170450980392165,14.952639280716484,4.613622222222222,0.0002666666666666667,0.0,0.0,603.6786000000002,0.0,0.0,166.58441666666667
19,38,72.82116666666668,0.01353333333333333,83.54936666666666,10.25360761689291,36.25053888888889,383.97043333333335,37.38588115942031,5.790166666666668,1.0998,376.6105333333333,4.725511764705883,15.292894836272035,4.575200000000001,0.0002666666666666667,0.0,0.0,604.0595833333333,0.0,0.0,167.76826666666668
20,40,71.9360777777778,0.00995555555555555,83.5041,10.024141542288557,36.040487650019365,383.9001333333333,37.02569970760236,5.829349236641223,1.0918,376.66743333333335,4.728048175182481,14.96009158415841,4.618055555555555,0.0002666666666666667,0.0,0.0,602.5143000000003,0.0,0.0,167.29572222222225
21,42,71.0509888888889,0.006377777777777776,83.45883333333333,9.99497487562189,35.882398761130474,383.82983333333334,36.7110941520468,5.7664325699745556,1.0838,376.72433333333333,4.804248175182481,14.689091584158412,4.660911111111112,0.0002666666666666667,0.0,0.0,600.9690166666667,0.0,0.0,166.8231777777778
22,44,70.1659,0.0027999999999999987,83.41356666666664,9.965808208955224,35.724309872241584,383.7595333333333,36.396488596491245,5.703515903307888,1.0758,376.7812333333333,4.880448175182481,14.418091584158411,4.703766666666667,0.0002666666666666667,,,599.4237333333335,,,166.35063333333335
23,46,70.66922777777779,0.006377777777777778,83.2549222222222,10.020184619594966,35.71292801251956,384.04560555555554,36.35440496176999,5.699106837606838,1.1104666666666667,376.76503333333335,4.824161384335154,14.499931642512072,4.696377777777777,0.0002666666666666667,,,598.6221055555558,,,165.42993333333334
24,48,71.17255555555556,0.009955555555555554,83.09627777777777,10.051523508483854,35.683572456963994,384.33167777777777,36.33036607288109,5.723079059829061,1.1451333333333336,376.7488333333333,4.745139162112933,14.587287198067626,4.688988888888888,0.0002666666666666667,,,597.8204777777781,,,164.50923333333336
25,50,71.67588333333333,0.013533333333333331,82.93763333333331,10.082862397372743,35.65421690140844,384.61775,36.3063271839922,5.747051282051283,1.1798000000000002,376.73263333333335,4.66611693989071,14.674642753623187,4.6815999999999995,0.0002666666666666667,,,597.0188500000004,,,163.58853333333332
26,52,70.50607777777778,0.013533333333333331,83.05482222222221,10.312483074935402,35.62307413727721,384.49954444444444,36.23313373129578,5.767488888888889,1.1518000000000004,376.74485555555555,4.70223893480257,14.784019640062592,4.666822222222222,0.0002666666666666667,,,596.0437111111115,,,164.23684999999995
27,54,69.33627222222222,0.013533333333333331,83.17201111111109,10.250088630490957,35.610618581721646,384.3813388888889,36.19913928685133,5.7966444444444445,1.1238000000000004,376.7570777777778,4.758683379247014,14.92637519561815,4.652044444444444,0.0002666666666666667,,,595.0685722222225,,,164.88516666666663
28,56,68.16646666666666,0.013533333333333331,83.28919999999997,10.187694186046514,35.598163026166084,384.2631333333333,36.16514484240689,5.8258,1.0958000000000006,376.7693,4.8151278236914585,15.068730751173701,4.637266666666666,0.0002666666666666667,,,594.0934333333338,,,165.53348333333332
29,58,69.71439444444444,0.013533333333333331,83.3260333333333,9.69761613756614,35.67541177156176,384.12607777777777,36.48066101055808,5.696267661691542,1.0954666666666673,376.80181111111114,4.756366666666666,14.719186298215305,4.628399999999999,0.0002666666666666667,,,593.7550222222226,,,164.2064111111111
30,60,71.26232222222222,0.013533333333333331,83.36286666666666,9.657827248677252,35.68189510489509,383.9890222222222,36.68812767722474,5.633600995024876,1.095133333333334,376.8343222222222,4.718266666666666,14.34349185377086,4.619533333333333,0.0002666666666666667,,,593.4166111111115,,,162.8793388888889
