,front-end_carts,orders_carts,carts_carts-db,front-end_catalogue,catalogue_catalogue-db,unknown_front-end,front-end_orders,orders_orders-db,orders_payment,queue-master_rabbitmq,shipping_rabbitmq,orders_shipping,front-end_user,orders_user,user_user-db
0,4.4454666666666665,3.1355333333333335,30.958466666666666,24.8734,43.471333333333334,404.70506666666665,7.527,0.39326666666666665,1.3110666666666666,1.4364000000000001,0.0005333333333333334,2.0489333333333333,36.97806666666666,13.573133333333333,39.358
1,4.4454666666666665,3.1355333333333335,30.958466666666666,24.8734,43.471333333333334,404.70506666666665,7.527,0.39326666666666665,1.3110666666666666,1.4364000000000001,0.0005333333333333334,2.0489333333333333,36.97806666666666,13.573133333333333,39.358
2,4.4454666666666665,3.1355333333333335,30.958466666666666,24.8734,43.47133333333333,404.70506666666665,7.527,0.39326666666666665,1.3110666666666666,1.4364000000000001,0.0005333333333333334,2.0489333333333333,36.97806666666666,13.573133333333333,39.358
3,4.8058,2.9935500000000004,32.708983333333336,29.13835,42.936233333333334,505.5423333333333,7.741116666666667,0.4845833333333333,1.5680999999999998,1.8797333333333335,0.0004,2.1336,35.66258333333333,12.689566666666668,48.76578333333333
4,5.022,2.9083600000000005,33.75929333333333,31.69732,42.61517333333334,566.0446933333333,7.869586666666666,0.5393733333333334,1.7223199999999999,2.1457333333333333,0.00032,2.1844,34.873293333333336,12.159426666666667,54.41045333333333
5,5.166133333333334,2.851566666666667,34.4595,33.4033,42.40113333333334,606.3795999999999,7.955233333333332,0.5759,1.8251333333333333,2.323066666666667,0.0002666666666666667,2.2182666666666666,34.347100000000005,11.806,58.17356666666666
6,5.002857142857144,2.8548857142857145,33.64451428571429,32.45345714285715,42.54500952380953,578.979419047619,8.474428571428572,0.5458095238095239,1.7349142857142856,2.224266666666667,0.0002285714285714286,2.2013333333333334,35.393161904761904,12.313780952380952,55.07454285714285
7,4.880400000000001,2.857375,33.033275,31.741075000000002,42.65291666666668,558.4292833333333,8.863825,0.5232416666666667,1.66725,2.150166666666667,0.0002,2.188633333333333,36.177708333333335,12.694616666666667,52.750275
8,4.785155555555557,2.8593111111111114,32.55786666666667,31.186999999999998,42.73684444444446,542.4458444444443,9.16668888888889,0.505688888888889,1.6146222222222222,2.092533333333334,0.00017777777777777779,2.1787555555555556,36.787911111111114,12.990822222222222,50.942511111111116
9,4.821606666666668,2.826413333333334,34.10971333333333,32.332139999999995,42.59083333333334,568.7523533333332,8.798480000000001,0.5289733333333334,1.6328399999999998,2.184746666666667,0.00016,2.2081066666666667,36.05139333333334,12.632753333333334,53.64519333333334
10,4.8514303030303045,2.7994969696969703,35.37940606060606,33.26907272727272,42.4713696969697,590.2758606060605,8.497218181818182,0.5480242424242424,1.6477454545454544,2.2601939393939396,0.00014545454545454546,2.232121212121212,35.448787878787876,12.339787878787877,55.85647878787879
11,4.876283333333334,2.777066666666667,36.437483333333326,34.04985,42.37181666666667,608.2121166666665,8.246166666666667,0.5639,1.6601666666666668,2.323066666666667,0.00013333333333333334,2.252133333333333,34.946616666666664,12.09565,57.69921666666667
12,4.974261111111113,2.724177777777778,36.12560555555555,34.250411111111106,42.35718333333334,607.4229944444443,8.663066666666667,0.5635666666666667,1.6813000000000002,2.342277777777778,0.00013333333333333334,2.2690666666666663,35.13882777777778,12.047744444444442,57.38204444444445
13,5.072238888888889,2.671288888888889,35.81372777777778,34.45097222222221,42.34255,606.6338722222221,9.079966666666666,0.5632333333333334,1.7024333333333337,2.361488888888889,0.00013333333333333334,2.2859999999999996,35.33103888888889,11.999838888888887,57.06487222222223
14,5.170216666666667,2.6184,35.50185,34.651533333333326,42.32791666666667,605.8447499999999,9.496866666666666,0.5629000000000001,1.7235666666666674,2.3807000000000005,0.00013333333333333334,2.302933333333333,35.52325,11.95193333333333,56.74770000000001
15,5.14141111111111,2.6169166666666666,36.733694444444446,34.406233333333326,42.27118888888889,605.4061666666665,9.285827777777778,0.5649000000000001,1.6986666666666672,2.377744444444445,0.00013333333333333334,2.294466666666666,35.328361111111114,11.898988888888885,56.618233333333336
16,5.112605555555555,2.6154333333333333,37.96553888888889,34.160933333333325,42.214461111111106,604.9675833333332,9.074788888888888,0.5669000000000001,1.6737666666666673,2.3747888888888897,0.00013333333333333334,2.286,35.133472222222224,11.84604444444444,56.48876666666666
17,5.083799999999998,2.6139499999999996,39.19738333333333,33.915633333333325,42.157733333333326,604.5289999999999,8.86375,0.5689000000000001,1.6488666666666674,2.3718333333333343,0.00013333333333333334,2.2775333333333334,34.938583333333334,11.793099999999995,56.35929999999999
18,5.1091222222222195,2.5847666666666664,39.993649999999995,34.068949999999994,42.01711666666666,603.8465388888889,8.83985,0.5692333333333334,1.6723111111111117,2.367400000000001,0.00013333333333333334,2.2987,34.86196666666667,11.680144444444439,56.41493888888888
19,5.1344444444444415,2.555583333333333,40.78991666666667,34.22226666666666,41.87649999999999,603.1640777777777,8.815949999999999,0.5695666666666667,1.6957555555555561,2.3629666666666673,0.00013333333333333334,2.319866666666667,34.78535,11.567188888888884,56.470577777777756
20,5.1597666666666635,2.5263999999999993,41.58618333333334,34.37558333333333,41.73588333333333,602.4816166666666,8.79205,0.5699,1.7192000000000005,2.3585333333333343,0.00013333333333333334,2.3410333333333337,34.708733333333335,11.454233333333327,56.52621666666664
21,5.169811111111108,2.6103055555555548,41.92876111111112,33.77842222222222,41.49633333333333,601.2926888888888,8.887127777777778,0.5682333333333333,1.709777777777778,2.367400000000001,0.00013333333333333334,2.2987000000000006,34.257222222222225,11.545338888888883,56.25723888888887
22,5.1798555555555525,2.6942111111111107,42.2713388888889,33.181261111111105,41.25678333333333,600.1037611111111,8.982205555555556,0.5665666666666667,1.7003555555555556,2.3762666666666674,0.00013333333333333334,2.256366666666667,33.805711111111115,11.636444444444438,55.988261111111086
23,5.189899999999996,2.778116666666666,42.61391666666668,32.5841,41.01723333333333,598.9148333333334,9.077283333333334,0.5649000000000001,1.6909333333333334,2.3851333333333344,0.00013333333333333334,2.214033333333334,33.3542,11.727549999999994,55.7192833333333
24,5.0378111111111075,2.805072222222222,43.54505555555557,32.761722222222225,41.02343333333333,599.2655833333334,8.90065,0.5639,1.7314333333333334,2.3644444444444455,0.00013333333333333334,2.214033333333334,33.56318888888889,11.790811111111104,55.80347222222219
25,4.885722222222218,2.832027777777778,44.47619444444447,32.93934444444445,41.02963333333333,599.6163333333334,8.72401666666667,0.5629,1.7719333333333331,2.3437555555555565,0.00013333333333333334,2.214033333333334,33.77217777777778,11.854072222222214,55.88766111111108
26,4.733633333333329,2.858983333333333,45.407333333333355,33.11696666666668,41.03583333333332,599.9670833333333,8.547383333333336,0.5619,1.812433333333333,2.323066666666668,0.00013333333333333334,2.214033333333334,33.98116666666666,11.917333333333325,55.97184999999997
27,4.798661111111106,2.8441944444444442,44.635238888888914,33.17385555555557,40.986822222222216,599.855688888889,8.835633333333336,0.5608999999999998,1.8066333333333329,2.3304555555555564,0.00013333333333333334,2.2098000000000004,33.836388888888884,11.9274111111111,55.457322222222196
28,4.863688888888884,2.829405555555556,43.863144444444465,33.23074444444446,40.93781111111111,599.7442944444444,9.123883333333337,0.5598999999999998,1.8008333333333326,2.3378444444444453,0.00013333333333333334,2.205566666666667,33.6916111111111,11.937488888888877,54.942794444444424
29,4.928716666666662,2.8146166666666677,43.091050000000024,33.28763333333335,40.888799999999996,599.6329,9.412133333333337,0.5588999999999998,1.7950333333333326,2.345233333333334,0.00013333333333333334,2.2013333333333334,33.54683333333332,11.947566666666653,54.42826666666665
30,4.843711111111106,2.8290833333333345,42.5525777777778,33.613594444444466,40.99678888888889,599.2051666666667,9.193050000000003,0.5602333333333331,1.7782222222222215,2.3481888888888895,0.00013333333333333334,2.1999222222222223,33.467766666666655,11.913249999999985,55.07577222222221
