,Unnamed: 0,carts_carts-db,catalogue_catalogue-db,front-end_carts,front-end_catalogue,front-end_orders,front-end_user,orders_carts,orders_orders-db,orders_payment,orders_shipping,orders_user,queue-master_rabbitmq,shipping_rabbitmq,unknown_front-end,user_user-db
0,0,77.23826666666666,80.75826666666666,9.837361581920904,41.002501650165016,29.32293333333333,31.281319148936173,5.094660696517414,0.7490666666666668,4.8,4.650533333333334,11.838920893141946,3.1742666666666666,0.0,471.1733333333333,118.14733333333334
1,2,77.23826666666666,80.75826666666666,9.837361581920904,41.002501650165016,29.32293333333333,31.281319148936173,5.094660696517414,0.7490666666666668,4.8,4.650533333333334,11.838920893141946,3.1742666666666666,0.0,471.1733333333333,118.14733333333334
2,4,77.23826666666666,80.75826666666666,9.837361581920904,41.002501650165016,29.32293333333333,31.281319148936173,5.094660696517414,0.7490666666666668,4.8,4.650533333333334,11.838920893141946,3.1742666666666666,0.0,471.17333333333335,118.14733333333334
3,6,75.03549999999998,81.6879,9.811598497854078,37.87160336700337,28.801614942528737,33.91077877792378,5.407207673860912,0.9424333333333333,4.5158000000000005,4.7680037037037035,12.835325118483413,3.941233333333333,0.0,537.45505,140.20845
4,8,73.71383999999998,82.24568000000001,9.848788497854077,35.982763367003365,28.426754942528735,35.49236877792379,5.557207673860911,1.0584533333333335,4.34528,4.8162637037037035,13.441365118483413,4.401413333333334,0.0,577.22408,153.44512000000003
5,10,72.83273333333331,82.61753333333334,9.873581831187412,34.7235367003367,28.176848275862067,36.54676211125712,5.657207673860912,1.1358000000000001,4.2316,4.848437037037037,13.845391785150078,4.7082,0.0,603.7367666666665,162.26956666666666
6,12,73.40211428571426,82.83298095238096,9.308471679197996,35.997665873015876,26.914988988095235,35.65903523394844,5.462314565826332,1.0719809523809527,4.278019047619047,4.759390476190476,13.748940672782872,4.433333333333334,0.00015238095238095242,586.2474190476189,156.7965523809524
7,14,73.82914999999998,82.99456666666669,9.356096679197996,36.965494444444445,26.705360416666664,34.99224594823416,5.462443137254903,1.0241166666666668,4.312833333333334,4.7203833333333325,13.75829067278287,4.227183333333333,0.0002666666666666667,573.1304083333333,152.69179166666666
8,16,74.16128888888888,83.12024444444447,9.393138345864662,37.71825,26.54231597222222,34.47363205934526,5.462543137254903,0.986888888888889,4.339911111111111,4.690044444444444,13.765562895005093,4.0668444444444445,0.0003555555555555556,562.9282888888888,149.49919999999997
9,18,73.77909999999997,83.30968000000001,9.22979734282325,36.90111242320819,26.807992139303487,35.48380756756757,5.513614509803922,1.0272533333333334,4.34764,4.686093333333333,13.867270148321618,4.284373333333333,0.00032,579.8116999999999,155.7082933333333
10,20,73.46639999999998,83.46467272727273,9.094786433732342,36.23976878684455,26.672608502939845,36.32331302211301,5.525319964349377,1.0602787878787878,4.353963636363637,4.682860606060605,13.930137421048896,4.462351515151515,0.0002909090909090909,593.6253999999998,160.7884606060606
11,22,73.20581666666666,83.59383333333334,8.98227734282325,35.68864908987486,26.55978880597015,37.0229009009009,5.535074509803922,1.0878,4.359233333333334,4.680166666666667,13.982526814988288,4.610666666666666,0.0002666666666666667,605.1368166666665,165.02193333333332
12,24,73.06716666666665,84.00095555555558,10.24710341880342,35.89766363636364,27.007178378378377,37.0031902474527,5.833953049289892,1.0941333333333332,4.3128670995671,4.654766666666666,14.382225825825826,4.621011111111112,0.0002666666666666667,605.2259333333333,165.62945555555558
13,26,72.92851666666664,84.40807777777779,10.216247863247865,36.08995808080808,26.753428378378377,36.84362358078603,5.865941938178781,1.1004666666666667,4.2502670995671,4.629366666666666,14.60533138138138,4.6313555555555554,0.0002666666666666667,605.3150499999998,166.23697777777778
14,28,72.78986666666665,84.81520000000002,10.185392307692307,36.28225252525253,26.499678378378377,36.68405691411936,5.89793082706767,1.1067999999999998,4.187667099567101,4.6039666666666665,14.828436936936935,4.6417,0.0002666666666666667,605.4041666666667,166.84449999999998
15,30,72.25318888888889,84.40891111111114,11.125955913978494,36.55051315789475,328.55899673202606,37.073927891156465,6.108207936507938,1.105133333333333,4.276563017031631,4.630989605734767,15.050827144120246,4.6417,0.0002666666666666667,603.4554222222222,168.3134888888889
16,32,71.7165111111111,84.00262222222224,11.208889247311827,36.738763157894745,328.5187522875816,37.10149455782313,6.0365301587301605,1.1034666666666664,4.345196350364963,4.577367383512544,14.979827144120247,4.6417,0.0002666666666666667,601.5066777777778,169.78247777777779
17,34,71.17983333333333,83.59633333333335,11.29182258064516,36.92701315789475,328.47850784313715,37.12906122448979,5.964852380952383,1.1017999999999997,4.413829683698297,4.523745161290322,14.908827144120247,4.6417,0.0002666666666666667,599.5579333333334,171.25146666666666
18,36,72.5512111111111,83.31665000000002,379.8785277777778,36.511471119592876,383.7405444444444,37.074473232323236,377.7144611111111,1.106133333333333,4.3654142857142855,4.568240277777777,14.676780701754383,4.66238888888889,0.0002666666666666667,596.2980277777777,170.10635555555555
19,38,73.92258888888888,83.0369666666667,379.75555555555553,36.06760445292621,383.85552222222225,37.13506767676768,377.6783555555556,1.1104666666666663,4.317780952380952,4.654318055555555,14.67944736842105,4.683077777777779,0.0002666666666666667,593.0381222222222,168.96124444444447
20,40,75.29396666666666,82.75728333333336,379.63258333333334,35.62373778625954,383.9705,37.19566212121212,377.64225,1.1147999999999998,4.270147619047619,4.7403958333333325,14.682114035087718,4.703766666666667,0.0002666666666666667,589.7782166666667,167.81613333333337
21,42,74.32247777777776,82.36129444444447,379.7231277777778,35.64345573476703,383.9015722222222,36.67810940170941,377.57492777777776,1.1154666666666664,4.254377777777777,4.710536247723132,14.872434502923976,4.665344444444445,0.0002666666666666667,587.0299388888889,166.65266666666673
22,44,73.35098888888888,81.96530555555557,379.81367222222224,35.70715573476703,383.83264444444444,36.15436495726497,377.5076055555556,1.116133333333333,4.274322222222222,4.699247358834245,15.010123391812865,4.626922222222222,0.0002666666666666667,584.2816611111111,165.48920000000004
23,46,72.37950000000001,81.5693166666667,379.9042166666667,35.77085573476704,383.76371666666665,35.630620512820514,377.44028333333335,1.1168,4.294266666666666,4.687958469945356,15.147812280701753,4.5885,0.0002666666666666667,581.5333833333334,164.32573333333337
24,48,75.21516666666668,80.94353333333335,379.90965555555556,35.30366777367774,383.8947611111111,35.63271468926554,377.42881666666665,1.1094666666666666,4.283266666666666,4.8108479052823325,14.962510466543891,4.573722222222221,0.0002666666666666667,579.7839944444445,162.87795555555562
25,50,78.05083333333334,80.31775000000003,379.91509444444443,34.815384440344396,384.02580555555556,35.72266468926553,377.41735,1.1021333333333332,4.272266666666666,4.851770127504555,14.799671577655001,4.558944444444444,0.0002666666666666667,578.0346055555557,161.43017777777777
26,52,80.8865,79.6919666666667,379.9205333333333,34.32710110701107,384.15685,35.81261468926553,377.40588333333335,1.0947999999999998,4.261266666666666,4.892692349726777,14.636832688766113,4.5441666666666665,0.0002666666666666667,576.2852166666668,159.98240000000004
27,54,82.29844444444444,79.73045000000005,379.89185,34.163644444444444,384.06995,35.566144444444426,377.4391611111111,1.0691333333333333,4.196622222222222,4.850436321195145,14.717857092198582,4.496877777777778,0.0002666666666666667,574.9884722222222,158.65221666666673
28,56,83.7103888888889,79.7689333333334,379.86316666666664,34.02755555555555,383.98305,35.372555555555536,377.4724388888889,1.0434666666666665,4.131977777777776,4.847614098972922,14.78565709219858,4.449588888888888,0.0002666666666666667,573.6917277777778,157.32203333333337
29,58,85.12233333333333,79.80741666666671,379.8344833333333,33.891466666666666,383.89615,35.17896666666665,377.5057166666667,1.0177999999999998,4.067333333333333,4.8447918767506994,14.853457092198582,4.402299999999999,0.0002666666666666667,572.3949833333334,155.99185000000003
30,60,85.39767777777777,79.69635555555561,379.7658333333333,34.137577394636004,383.8220777777778,35.56424444444442,377.55275,1.0524666666666667,4.133555555555555,4.802770085470087,14.728608547008545,4.42151111111111,0.0002666666666666667,572.0043777777778,156.1704388888889
