Unnamed: 0,17.069271758436944
carts_carts-db,39.21439233552335
catalogue_catalogue-db,47.30602346619865
front-end_carts,6.318565465916152
front-end_catalogue,1.5693166771062315
front-end_orders,3263.36023744835
front-end_user,1.6381792633517642
orders_carts,3.567540418697453
orders_orders-db,0.6264454448381684
orders_payment,3.53809075892788
orders_shipping,3.0533963976047582
orders_user,1.9501584345011118
queue-master_rabbitmq,2.634499843158339
shipping_rabbitmq,0.00011589875466725675
unknown_front-end,
user_user-db,94.26905953475935
