Mon Sep 28 11:19:00 2020,paymentservice,svc_latency,"[('paymentservice', 0.9414705519264321), ('currencyservice', 0.4824933119032897), ('recommendationservice', 0.42063313166098504), ('productcatalogservice', 0.22754345009700813), ('checkoutservice', 0.1422945276361032), ('frontend', 0.12499999999999996), ('redis-cart', 0.04578366240441575), ('cartservice', -0.00015828445283561204), ('adservice', -0.053301665962345195)]"
Mon Sep 28 11:19:16 2020,paymentservice,svc_latency,"[('paymentservice', 0.9989869552953132), ('currencyservice', 0.4925903651396144), ('recommendationservice', 0.43589571352188017), ('redis-cart', 0.3816598734370376), ('productcatalogservice', 0.25860583760435135), ('checkoutservice', 0.14228393835502426), ('frontend', 0.12499999999999997), ('cartservice', -0.01555807772178537), ('adservice', -0.04370342731941473)]"
Mon Sep 28 11:19:32 2020,paymentservice,svc_latency,"[('paymentservice', 0.9998309537575624), ('currencyservice', 0.4999598054266739), ('recommendationservice', 0.4675138310121957), ('redis-cart', 0.39106911460250954), ('productcatalogservice', 0.3333035369587251), ('checkoutservice', 0.14096185890237772), ('frontend', 0.12499999999999994), ('cartservice', -0.010725569165433277), ('adservice', -0.02050134465556167), ('emailservice', -0.3363565246903416)]"
Mon Sep 28 11:19:48 2020,paymentservice,svc_latency,"[('paymentservice', 0.5088546057367894), ('adservice', 0.395940024664373), ('redis-cart', 0.315619333641377), ('checkoutservice', 0.012632184006959432)]"
Mon Sep 28 11:20:04 2020,paymentservice,svc_latency,"[('adservice', 0.5782458094323958), ('redis-cart', 0.3657343626399446), ('checkoutservice', 0.00854903671832957)]"
Mon Sep 28 11:20:20 2020,paymentservice,svc_latency,"[('paymentservice', 0.4042355228262222), ('adservice', 0.26071114996395167), ('checkoutservice', 0.01951952579248881)]"
Mon Sep 28 11:20:36 2020,paymentservice,svc_latency,"[('paymentservice', 0.43121061601380056), ('checkoutservice', 0.023689481167253307)]"
Mon Sep 28 11:20:52 2020,paymentservice,svc_latency,"[('paymentservice', 0.3694169560203906), ('cartservice', 0.047948917380774135), ('checkoutservice', 0.017837752789994187)]"
Mon Sep 28 11:24:00 2020,currencyservice,svc_latency,"[('checkoutservice', 0.1192595401939063)]"
Mon Sep 28 11:24:16 2020,currencyservice,svc_latency,"[('frontend', 0.12499999999999999), ('checkoutservice', 0.026617380107245705)]"
Mon Sep 28 11:24:32 2020,currencyservice,svc_latency,"[('currencyservice', 0.4155738689171472), ('paymentservice', 0.3322824595740117), ('emailservice', 0.3322824595740117), ('cartservice', 0.16816394087716716), ('shippingservice', 0.16614122978700585), ('checkoutservice', 0.13832844808676395), ('frontend', 0.125), ('productcatalogservice', 0.1107608198580039)]"
Mon Sep 28 11:24:49 2020,currencyservice,svc_latency,"[('currencyservice', 0.30862026216085914), ('frontend', 0.125), ('checkoutservice', 0.09890104435416099)]"
Mon Sep 28 11:25:06 2020,currencyservice,svc_latency,"[('currencyservice', 0.35240732892651044), ('frontend', 0.125), ('paymentservice', 0.09623223024964278), ('emailservice', 0.09623223024964278), ('checkoutservice', 0.096004118300294), ('cartservice', 0.056197063483602046), ('shippingservice', 0.04811611512482139), ('productcatalogservice', 0.03207741008321426)]"
Mon Sep 28 11:25:20 2020,currencyservice,svc_latency,"[('currencyservice', 0.37250667056387127), ('frontend', 0.12499999999999994), ('checkoutservice', 0.10180240952212605), ('paymentservice', 0.03899081682637165), ('emailservice', 0.03899081682637165), ('cartservice', 0.02482743050382828), ('shippingservice', 0.019495408413185825), ('productcatalogservice', 0.012996938942123884)]"
Mon Sep 28 11:25:37 2020,currencyservice,svc_latency,"[('currencyservice', 0.3775371002668601), ('frontend', 0.12499999999999997), ('checkoutservice', 0.09574584547084962), ('cartservice', -0.03380524556665827), ('productcatalogservice', -0.05121356653007785), ('shippingservice', -0.07682034979511677), ('paymentservice', -0.15364069959023355), ('emailservice', -0.15364069959023355)]"
Mon Sep 28 11:25:53 2020,currencyservice,svc_latency,"[('currencyservice', 0.35372848703004117), ('frontend', 0.125), ('checkoutservice', 0.08697135242365388)]"
Mon Sep 28 11:29:01 2020,cartservice,svc_latency,"[('cartservice', 0.05915227333620824), ('checkoutservice', 0.050321477446049645)]"
Mon Sep 28 11:29:17 2020,cartservice,svc_latency,"[('frontend', 0.12499999999999997), ('checkoutservice', -0.012341585249361364)]"
Mon Sep 28 11:29:33 2020,cartservice,svc_latency,"[('paymentservice', 0.41616330271854407), ('emailservice', 0.41616330271854407), ('cartservice', 0.25404977790610966), ('shippingservice', 0.20808165135927204), ('currencyservice', 0.20808165135927204), ('productcatalogservice', 0.13872110090618137), ('frontend', 0.125), ('checkoutservice', 0.017844658103290594)]"
Mon Sep 28 11:29:49 2020,cartservice,svc_latency,"[('paymentservice', 0.44095102323789587), ('emailservice', 0.44095102323789587), ('cartservice', 0.2774774674231771), ('shippingservice', 0.22047551161894793), ('currencyservice', 0.22047551161894793), ('productcatalogservice', 0.14698367441263196), ('frontend', 0.125), ('checkoutservice', 0.027024002301716234)]"
Mon Sep 28 11:30:06 2020,cartservice,svc_latency,"[('cartservice', 0.2874850187985117), ('frontend', 0.125), ('checkoutservice', 0.038475333485647016)]"
Mon Sep 28 11:30:21 2020,cartservice,svc_latency,"[('paymentservice', 0.5198624955665325), ('emailservice', 0.5198624955665325), ('cartservice', 0.29165198469738274), ('shippingservice', 0.25993124778326626), ('currencyservice', 0.25993124778326626), ('productcatalogservice', 0.1732874985221775), ('frontend', 0.125), ('checkoutservice', 0.042108138203805726)]"
Mon Sep 28 11:30:38 2020,cartservice,svc_latency,"[('cartservice', 0.2912630097214372), ('frontend', 0.12499999999999996), ('checkoutservice', 0.031420352737810485)]"
Mon Sep 28 11:30:54 2020,cartservice,svc_latency,"[('emailservice', 0.5111966770346141), ('paymentservice', 0.5037140149287802), ('cartservice', 0.28740923333945595), ('shippingservice', 0.2518570074643901), ('currencyservice', 0.2518570074643901), ('productcatalogservice', 0.16790467164292674), ('frontend', 0.125), ('checkoutservice', 0.015268082369733293)]"
Mon Sep 28 11:34:02 2020,productcatalogservice,svc_latency,"[('checkoutservice', -0.05189353456381278)]"
Mon Sep 28 11:34:18 2020,productcatalogservice,svc_latency,"[('recommendationservice', 0.4622756871690748), ('checkoutservice', -0.03302062478627371)]"
Mon Sep 28 11:34:34 2020,productcatalogservice,svc_latency,"[('recommendationservice', 0.4001767378146155), ('frontend', 0.125), ('checkoutservice', -0.019085626929100447), ('productcatalogservice', -0.3333003909644198)]"
Mon Sep 28 11:34:50 2020,productcatalogservice,svc_latency,"[('recommendationservice', 0.43533065183961855), ('productcatalogservice', 0.21354676874596082), ('frontend', 0.125), ('checkoutservice', 0.012425238556150206)]"
Mon Sep 28 11:35:06 2020,productcatalogservice,svc_latency,"[('recommendationservice', 0.44788526824766184), ('productcatalogservice', 0.2443323352595236), ('frontend', 0.125), ('checkoutservice', 0.01121563880545425)]"
Mon Sep 28 11:35:22 2020,productcatalogservice,svc_latency,"[('recommendationservice', 0.4540614507891284), ('productcatalogservice', 0.25955363777346513), ('frontend', 0.125), ('checkoutservice', 0.0066579063105611834)]"
Mon Sep 28 11:35:38 2020,productcatalogservice,svc_latency,"[('recommendationservice', 0.45435575916764004), ('productcatalogservice', 0.2631741179887147), ('frontend', 0.125), ('checkoutservice', 0.09479066399327515), ('cartservice', 0.051578725282290266)]"
Mon Sep 28 11:35:54 2020,productcatalogservice,svc_latency,"[('recommendationservice', 0.4512737141285225), ('productcatalogservice', 0.2615056503254139), ('frontend', 0.125), ('checkoutservice', 0.08227205232048183), ('cartservice', 0.07617968012818849)]"
Mon Sep 28 11:39:19 2020,checkoutservice,svc_latency,"[('paymentservice', 0.028548121540133677), ('emailservice', 0.028548121540133677), ('shippingservice', 0.014274060770066838), ('currencyservice', 0.014274060770066838), ('productcatalogservice', 0.009516040513377892), ('checkoutservice', 0.002483381661967886), ('cartservice', -0.0017047190038503325)]"
Mon Sep 28 11:39:35 2020,checkoutservice,svc_latency,"[('productcatalogservice', 0.29106548692393147), ('checkoutservice', 0.12473669690955481)]"
Mon Sep 28 11:39:53 2020,checkoutservice,svc_latency,"[('productcatalogservice', 0.2604696545056318), ('checkoutservice', 0.11408939627166806)]"
Mon Sep 28 11:40:08 2020,checkoutservice,svc_latency,"[('productcatalogservice', 0.2087183571120614), ('checkoutservice', 0.09472060391044283)]"
Mon Sep 28 11:40:23 2020,checkoutservice,svc_latency,"[('productcatalogservice', 0.1774332352398685), ('checkoutservice', 0.08199070934696687)]"
Mon Sep 28 11:40:39 2020,checkoutservice,svc_latency,"[('emailservice', 0.5522766613342551), ('paymentservice', 0.20266515106309801), ('productcatalogservice', 0.16130500156567693), ('cartservice', 0.10769326833437837), ('shippingservice', 0.10133257553154901), ('currencyservice', 0.10133257553154901), ('checkoutservice', 0.07417094919061416)]"
Mon Sep 28 11:40:55 2020,checkoutservice,svc_latency,"[('productcatalogservice', 0.16124085425655044), ('checkoutservice', 0.07342901156718576)]"
Mon Sep 28 11:44:03 2020,recommendationservice,svc_latency,"[('checkoutservice', -0.03336705425146493), ('productcatalogservice', -0.0611736252838887), ('cartservice', -0.08083410010541876), ('shippingservice', -0.09176043792583305), ('currencyservice', -0.09176043792583305), ('paymentservice', -0.1835208758516661), ('emailservice', -0.1835208758516661)]"
Mon Sep 28 11:44:35 2020,recommendationservice,svc_latency,"[('recommendationservice', 0.4993264440745894), ('frontend', 0.12499999999999997), ('checkoutservice', -0.059410225688860896), ('cartservice', -0.13860026206749576)]"
Mon Sep 28 11:44:51 2020,recommendationservice,svc_latency,"[('recommendationservice', 0.49897922504509346), ('frontend', 0.12499999999999997), ('currencyservice', -0.004509069713428751), ('checkoutservice', -0.03451649189180802), ('productcatalogservice', -0.07676830451600568), ('cartservice', -0.08117379341717852), ('shippingservice', -0.11515245677400852), ('paymentservice', -0.23030491354801705), ('emailservice', -0.23030491354801705)]"
Mon Sep 28 11:45:07 2020,recommendationservice,svc_latency,"[('recommendationservice', 0.4986259454946181), ('frontend', 0.125), ('checkoutservice', 0.037275527391093036)]"
Mon Sep 28 11:45:23 2020,recommendationservice,svc_latency,"[('recommendationservice', 0.4987513909098658), ('frontend', 0.125), ('checkoutservice', 0.05486783286016728)]"
Mon Sep 28 11:45:40 2020,recommendationservice,svc_latency,"[('recommendationservice', 0.4984295302476819), ('paymentservice', 0.21621649930681053), ('frontend', 0.125), ('checkoutservice', 0.04849802274450655)]"
Mon Sep 28 11:45:56 2020,recommendationservice,svc_latency,"[('recommendationservice', 0.4977591111779281), ('paymentservice', 0.3228296891690072), ('frontend', 0.125), ('checkoutservice', 0.045597012923094184)]"
Mon Sep 28 11:49:05 2020,frontend,svc_latency,"[('productcatalogservice', 0.12154637915203163), ('checkoutservice', 0.07635280564441634)]"
Mon Sep 28 11:49:20 2020,frontend,svc_latency,"[('checkoutservice', 0.07905860978782267)]"
Mon Sep 28 11:49:37 2020,frontend,svc_latency,"[('paymentservice', 0.25233679621378313), ('emailservice', 0.25233679621378313), ('shippingservice', 0.12616839810689157), ('frontend', 0.125), ('currencyservice', 0.11895575126336855), ('cartservice', 0.058686754895911235), ('checkoutservice', -0.010618150813357947), ('productcatalogservice', -0.038985618793894616)]"
Mon Sep 28 11:49:52 2020,frontend,svc_latency,"[('frontend', 0.125), ('checkoutservice', -0.01828597371144027)]"
Mon Sep 28 11:50:08 2020,frontend,svc_latency,"[('paymentservice', 0.13941320151207726), ('emailservice', 0.13941320151207726), ('frontend', 0.125), ('shippingservice', 0.06970660075603863), ('cartservice', 0.03803396705928153), ('currencyservice', 0.03682261463799928), ('checkoutservice', -0.026192654847165125), ('productcatalogservice', -0.027875325150683167)]"
Mon Sep 28 11:50:25 2020,frontend,svc_latency,"[('frontend', 0.125), ('checkoutservice', -0.03431460647708042)]"
Mon Sep 28 11:50:40 2020,frontend,svc_latency,"[('frontend', 0.12499999999999993), ('checkoutservice', -0.04172307378356811)]"
Mon Sep 28 11:50:57 2020,frontend,svc_latency,"[('frontend', 0.125), ('checkoutservice', -0.05647218148348854)]"
