,frontend_adservice,checkoutservice_cartservice,frontend_cartservice,frontend_checkoutservice,checkoutservice_currencyservice,frontend_currencyservice,checkoutservice_emailservice,unknown_frontend,checkoutservice_paymentservice,checkoutservice_productcatalogservice,frontend_productcatalogservice,recommendationservice_productcatalogservice,frontend_recommendationservice,checkoutservice_shippingservice,frontend_shippingservice,cartservice_redis-cart
0,2.5,2.5,2.5,25.0,2.5,2.5,2.5,17.36607142857143,2.5,2.5,2.5,2.5,2.543859649122807,2.5,2.5,0.1532666666666667
1,2.5,2.5,2.5,25.0,2.5,2.5,2.5,17.36607142857143,2.5,2.5,2.5,2.5,2.543859649122807,2.5,2.5,0.1532666666666667
2,2.5,2.5,2.5,22.5,2.5,2.5,2.5,17.848837209302324,2.5,2.5,2.5,2.5,2.5520833333333335,2.5,2.5,0.12766666666666668
3,2.5,2.5,2.5,22.5,2.5,2.5,2.5,17.848837209302324,2.5,2.5,2.5,2.5,2.5520833333333335,2.5,2.5,0.11486666666666669
4,2.5,2.5,2.5,22.5,2.5,2.5,2.5,17.848837209302324,2.5,2.5,2.5,2.5,2.5520833333333335,2.5,2.5,0.10718666666666668
5,2.5,2.5,2.9499999999999997,25.0,2.5,2.5,2.5,17.826086956521742,2.5,2.5,2.5,2.5,3.040540540540541,2.5,2.5,0.1121888888888889
6,2.5,2.5,2.9499999999999997,25.0,2.5,2.5,2.5,17.826086956521742,2.5,2.5,2.5,2.5,3.040540540540541,2.5,2.5,0.11576190476190476
7,2.5,2.5,2.9499999999999997,25.0,2.5,2.5,2.5,17.826086956521742,2.5,2.5,2.5,2.5,3.040540540540541,2.5,2.5,0.11844166666666667
8,2.5,3.333333333333333,91.66666666666664,50.0,2.5,2.5,2.5,91.6666666666667,2.5,2.5,2.5,2.5,5.875,2.5,2.5,0.1141037037037037
9,2.5,3.333333333333333,91.66666666666664,50.0,2.5,2.5,2.5,91.6666666666667,2.5,2.5,2.5,2.5,5.875,2.5,2.5,0.11063333333333332
10,2.5,3.333333333333333,91.66666666666664,50.0,2.5,2.5,2.5,91.6666666666667,2.5,2.5,2.5,2.5,5.875,2.5,2.5,0.10779393939393937
11,2.5,2.5,3.5714285714285716,17.5,2.5,2.5,2.5,21.458333333333336,2.5,,2.5,2.5,3.823529411764706,2.5,2.5,0.10576111111111108
12,2.5,2.5,3.5714285714285716,17.5,2.5,2.5,2.5,21.458333333333336,2.5,,2.5,2.5,3.823529411764706,2.5,2.5,0.09993888888888885
13,2.5,2.5,3.5714285714285716,17.5,2.5,2.5,2.5,21.458333333333336,2.5,,2.5,2.5,3.823529411764706,2.5,2.5,0.09411666666666663
14,2.5,2.5,2.5,25.0,2.5,2.5,2.5,16.875,2.5,2.5,2.506906077348066,2.5,2.5,2.5,2.5,0.09325555555555552
15,2.5,2.5,2.5,25.0,2.5,2.5,2.5,16.875,2.5,2.5,2.506906077348066,2.5,2.5,2.5,2.5,0.0923944444444444
16,2.5,2.5,2.5,25.0,2.5,2.5,2.5,16.875,2.5,2.5,2.506906077348066,2.5,2.5,2.5,2.5,0.0915333333333333
17,2.5,2.5,2.7884615384615388,37.50000000000001,2.5,2.5,2.5,18.315217391304344,2.5,2.5,2.5,2.5,2.7906976744186047,2.5,2.5,0.09006666666666663
18,2.5,2.5,2.7884615384615388,37.50000000000001,2.5,2.5,2.5,18.315217391304344,2.5,2.5,2.5,2.5,2.7906976744186047,2.5,2.5,0.08859999999999996
19,2.5,2.5,2.7884615384615388,37.50000000000001,2.5,2.5,2.5,18.315217391304344,2.5,2.5,2.5,2.5,2.7906976744186047,2.5,2.5,0.08713333333333328
20,2.5,2.5,2.622950819672131,37.50000000000001,2.5,2.5,2.5,18.833333333333332,2.5,2.5,2.5,2.5,2.6960784313725488,2.5,2.5,0.08659999999999995
21,2.5,2.5,2.622950819672131,37.50000000000001,2.5,2.5,2.5,18.833333333333332,2.5,2.5,2.5,2.5,2.6960784313725488,2.5,2.5,0.08606666666666662
22,2.5,2.5,2.622950819672131,37.50000000000001,2.5,2.5,2.5,18.833333333333332,2.5,2.5,2.5,2.5,2.6960784313725488,2.5,2.5,0.0855333333333333
23,2.5531914893617023,2.5,2.5769230769230775,50.0,2.5,2.5217391304347827,2.5,22.25,2.5,,2.5076923076923077,2.5,3.214285714285715,2.5,2.5,0.08844999999999997
24,2.5531914893617023,2.5,2.5769230769230775,50.0,2.5,2.5217391304347827,2.5,22.25,2.5,,2.5076923076923077,2.5,3.214285714285715,2.5,2.5,0.09136666666666665
25,2.5531914893617023,2.5,2.5769230769230775,50.0,2.5,2.5217391304347827,2.5,22.25,2.5,,2.5076923076923077,2.5,3.214285714285715,2.5,2.5,0.09428333333333333
26,2.5,2.5,2.7916666666666665,375.0,2.5,2.5110619469026547,2.5,31.25,2.5,2.5,2.5,2.5,3.716216216216216,2.5,2.5,0.0931611111111111
27,2.5,2.5,2.7916666666666665,375.0,2.5,2.5110619469026547,2.5,31.25,2.5,2.5,2.5,2.5,3.716216216216216,2.5,2.5,0.09203888888888888
28,2.5,2.5,2.7916666666666665,375.0,2.5,2.5110619469026547,2.5,31.25,2.5,2.5,2.5,2.5,3.716216216216216,2.5,2.5,0.09091666666666665
29,2.5,2.5,2.5,375.0,2.5,2.5,2.5,20.06578947368421,2.5,,2.5,2.5,2.8409090909090913,2.5,2.5,0.09391666666666665
30,2.5,2.5,2.5,375.0,2.5,2.5,2.5,20.06578947368421,2.5,,2.5,2.5,2.8409090909090913,2.5,2.5,0.09691666666666665
