,front-end_carts,orders_carts,carts_carts-db,front-end_catalogue,catalogue_catalogue-db,unknown_front-end,front-end_orders,orders_orders-db,orders_payment,queue-master_rabbitmq,shipping_rabbitmq,cartservice_redis-cart,orders_shipping,front-end_user,orders_user,user_user-db
0,5.971068595426972,2.7850143323778416,22.37317512165856,42.544030397973465,41.618758749416706,748.2924471701887,7.079394707019532,0.7424838344110393,1.6981534564362375,3.15632291180588,0.0,0.02333177788147457,2.387440837277515,23.873141790547297,11.880141323911738,71.19072061862543
1,5.971068595426972,2.7850143323778416,22.37317512165856,42.544030397973465,41.618758749416706,748.2924471701887,7.079394707019532,0.7424838344110393,1.6981534564362375,3.15632291180588,0.0,0.02333177788147457,2.387440837277515,23.873141790547297,11.880141323911738,71.19072061862543
2,5.971068595426973,2.7850143323778416,22.37317512165856,42.544030397973465,41.618758749416706,748.2924471701887,7.079394707019532,0.7424838344110393,1.6981534564362375,3.15632291180588,0.0,0.02333177788147457,2.387440837277515,23.873141790547297,11.880141323911738,71.19072061862543
3,5.46115144657023,2.829977415950048,28.053731341243918,38.02865613181343,42.00223572872919,678.0976520443082,7.56359603026465,0.674179542474946,1.7906150923271782,2.7618088505210765,0.0,0.017732166744439257,2.3239806279581363,29.23782300957714,12.384705992933803,75.96250713063574
4,5.155201157256184,2.856955266093372,31.46206507299513,35.31943157211741,42.232321916316685,635.98077496878,7.8541168242117205,0.6331969673132901,1.8460920738617426,2.5251004137501942,0.0,0.014372400062218071,2.2859045023665088,32.45663174099504,12.68744479434704,78.82557903784193
5,4.951234297713486,2.8749404995222547,33.73428756082927,33.51328186565339,42.38571270804169,607.9028569184278,8.047797353509766,0.6058752505388528,1.8830767282181187,2.367294789236273,0.0,0.012132555607403948,2.2605204186387575,34.60250422860698,12.889270661955868,80.73429364264605
6,5.054353207563941,2.862091856733361,32.800722671186996,35.3828892181791,42.396201368797634,627.8298773586523,8.756635826817895,0.5968264052237787,1.8235133860917208,2.4977764860120435,0.0,0.010666000044441478,2.268998454071316,33.02639410071074,12.168231995962172,80.25063264607756
7,5.131692389951781,2.852455374641691,32.10054900395529,36.78509473257338,42.4040678643646,642.7751426888208,9.288264681798992,0.590039771237473,1.7788408794969224,2.5956377585938712,0.0,0.009566083372219628,2.2753569806457348,31.844311504788564,11.6274529964669,79.8878868986512
8,5.191845087364546,2.8449603330148365,31.555969484997295,37.8756990215467,42.41018624980557,654.3992379456184,9.701753791228732,0.584761278137013,1.744095596589857,2.6717520817130707,0.0,0.008710592627158188,2.2803025013147273,30.924913930182427,11.206847107970578,79.60575131731959
9,5.106187245294758,2.8191242997133528,32.7892258698309,36.235129119392035,42.364974291491684,634.58012748439,9.527291745439193,0.5884118169899784,1.7776327035975377,2.5659502068750966,5.333333333333333e-05,0.007932866697775702,2.2944189178499212,32.32614920383085,11.67958239717352,80.8604428522543
