,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,orders_orders-db,queue-master_rabbitmq,shipping_rabbitmq,cartservice_redis-cart,user_user-db
0,5.013157894736842,2.865384615384616,2.5925925925925926,17.606382978723406,2.5,2.538167938931298,2.622448979591837,2.664233576642336,25.180133333333334,42.68773333333333,0.5265333333333333,3.1565333333333334,0.0,0.024666666666666667,73.95193333333333
1,5.013157894736842,2.865384615384616,2.5925925925925926,17.606382978723406,2.5,2.538167938931298,2.622448979591837,2.664233576642336,25.180133333333334,42.68773333333333,0.5265333333333333,3.1565333333333334,0.0,0.024666666666666667,73.95193333333333
2,5.502283105022832,2.9389312977099236,2.5752508361204014,23.16860465116279,2.5,2.5,2.711442786069652,2.7586206896551726,31.98861345719344,42.53918315739568,0.5287896289382256,2.6186565089524487,0.0,0.016755576297679105,81.24044038787771
3,5.502283105022832,2.9389312977099236,2.5752508361204014,23.16860465116279,2.5,2.5,2.711442786069652,2.7586206896551726,35.3928535191235,42.46490806942685,0.5299177767406716,2.3497180967620066,0.0,0.012800031113185324,84.8846939151499
4,5.502283105022832,2.9389312977099236,2.5752508361204014,23.16860465116279,2.5,2.5,2.711442786069652,2.7586206896551726,37.43539755628153,42.42034301664555,0.5305946654221393,2.188355049447741,0.0,0.010426704002489056,87.07124603151321
5,5.4106280193236715,2.8600000000000008,2.5170068027210886,375.0,2.5,2.516778523489933,375.0,375.0,35.11778096692328,42.29412292473279,0.5379113934625198,2.391058045950579,0.0,0.009000010373827206,84.7207831543858
6,5.4106280193236715,2.8600000000000008,2.5170068027210886,375.0,2.5,2.516778523489933,375.0,375.0,33.4623405459531,42.20396571622367,0.5431376277770774,2.5358459005954637,0.0,0.0079809434962116,83.04188109929478
7,5.4106280193236715,2.8600000000000008,2.5170068027210886,375.0,2.5,2.516778523489933,375.0,375.0,32.22076023022546,42.13634780984184,0.5470573035129955,2.6444367915791265,0.0,0.007216643337999896,81.78270455797653
8,4.517374517374518,2.583892617449665,2.5341296928327646,375.0,2.5,2.5195312500000004,375.0,375.0,34.13597544684618,42.18527639915655,0.5588631831983714,2.514162125587354,5.926321013993524e-05,0.006518504695967017,82.74643706114274
9,4.517374517374518,2.583892617449665,2.5341296928327646,375.0,2.5,2.5195312500000004,375.0,375.0,35.66814762014276,42.224419270608315,0.5683078869466721,2.409942392793936,0.00010667377825188343,0.005959993782340713,83.51742306367571
10,4.517374517374518,2.583892617449665,2.5341296928327646,375.0,2.5,2.5195312500000004,375.0,375.0,36.92174303465815,42.25644525634158,0.5760353718316454,2.324671702326594,0.00014546424307075015,0.005503030307555556,84.14822979302086
11,4.812775330396477,2.571428571428571,2.525597269624573,375.0,2.516891891891892,2.5,375.0,375.0,35.64349454420803,42.13884790010766,0.5605746991384554,2.365900063732494,0.0001333422228148543,0.006988759272048807,83.4147753837309
12,4.812775330396477,2.571428571428571,2.525597269624573,375.0,2.516891891891892,2.5,375.0,375.0,35.343713528868314,41.9853098707911,0.5492391963201247,2.3378066225544987,0.0001333422228148543,0.006877518539949465,83.53101234608157
13,4.812775330396477,2.571428571428571,2.525597269624573,375.0,2.516891891891892,2.5,375.0,375.0,35.043932513528596,41.831771841474534,0.5379036935017941,2.309713181376503,0.0001333422228148543,0.006766277807850124,83.64724930843222
14,4.774678111587983,2.6584507042253516,2.534602076124568,375.0,2.5,2.5,375.0,375.0,35.21798300578363,41.85858474011223,0.5469042935417968,2.2993680472564506,0.0001333422228148543,0.006766277807850124,83.44242454233672
15,4.774678111587983,2.6584507042253516,2.534602076124568,375.0,2.5,2.5,375.0,375.0,35.39203349803867,41.885397638749915,0.5559048935817994,2.289022913136398,0.0001333422228148543,0.006766277807850124,83.2375997762412
16,4.774678111587983,2.6584507042253516,2.534602076124568,375.0,2.5,2.5,375.0,375.0,35.56608399029371,41.91221053738761,0.564905493621802,2.2786777790163453,0.0001333422228148543,0.006766277807850124,83.03277501014568
17,4.592274678111588,2.583892617449665,2.5259515570934257,375.0,2.5161290322580645,2.5,375.0,375.0,35.54515760760811,42.049934689110835,0.566238738072172,2.2535572314972914,0.0001333422228148543,0.006766277807850124,82.63154064799205
18,4.592274678111588,2.583892617449665,2.5259515570934257,375.0,2.5161290322580645,2.5,375.0,375.0,35.52423122492251,42.187658840834054,0.5675719825225419,2.2284366839782375,0.0001333422228148543,0.006766277807850124,82.23030628583841
19,4.592274678111588,2.583892617449665,2.5259515570934257,375.0,2.5161290322580645,2.5,375.0,375.0,35.50330484223691,42.32538299255728,0.5689052269729119,2.203316136459183,0.0001333422228148543,0.006766277807850124,81.82907192368478
20,4.59349593495935,2.592592592592593,2.5327868852459017,375.0,2.5,2.5,375.0,375.0,35.042674521697016,42.25802978863998,0.550901597471686,2.2077412922103075,0.00013333925965434732,0.0067662726223192355,82.63942494425652
21,4.59349593495935,2.592592592592593,2.5327868852459017,375.0,2.5,2.5,375.0,375.0,34.58204420115713,42.19067658472269,0.5328979679704601,2.212166447961432,0.00013333629649384037,0.006766267436788348,83.44977796482827
22,4.59349593495935,2.592592592592593,2.5327868852459017,375.0,2.5,2.5,375.0,375.0,34.12141388061725,42.123323380805395,0.514894338469234,2.216591603712556,0.0001333333333333334,0.0067662622512574605,84.26013098540001
23,4.948132780082987,2.6398601398601405,2.5251677852348995,375.84459459459464,2.5,2.52,375.0,375.0,34.45563152580636,42.26718125218551,0.5292329666811094,2.2358353245388245,0.0001333333333333334,0.006766521510517872,83.35953035398994
24,4.948132780082987,2.6398601398601405,2.5251677852348995,375.84459459459464,2.5,2.52,375.0,375.0,34.789849170995474,42.41103912356562,0.5435715948929848,2.255079045365093,0.0001333333333333334,0.006766780769778284,82.45892972257985
25,4.948132780082987,2.6398601398601405,2.5251677852348995,375.84459459459464,2.5,2.52,375.0,375.0,35.12406681618459,42.55489699494574,0.5579102231048602,2.274322766191361,0.0001333333333333334,0.006767040029038696,81.55832909116977
26,4.965437788018433,2.677304964539007,2.525862068965518,375.0,2.5,2.542016806722689,375.0,375.0,35.04318518185341,42.48989386251469,0.5469066602747455,2.2787482175177463,0.0001333333333333334,0.006767034843507808,81.9764770936292
