,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,orders_orders-db,queue-master_rabbitmq,shipping_rabbitmq,cartservice_redis-cart,user_user-db
0,4.979253112033196,2.868217054263566,2.5241935483870965,17.610294117647058,2.5,2.5179856115107913,2.59421265141319,2.681074766355141,48.458333333333336,41.0216,0.7532666666666666,1.596,0.0005333333333333334,0.0009333333333333333,98.54393333333333
1,4.9327354260089695,2.91015625,2.525773195876289,17.751677852348994,2.5,2.5,2.606082036775106,2.821601941747573,36.79476666666667,41.94166666666666,0.6799,2.482666666666667,0.0002666666666666667,0.012133333333333333,89.31296666666665
2,4.9327354260089695,2.91015625,2.525773195876289,17.751677852348994,2.5,2.5,2.606082036775106,2.821601941747573,32.90691111111111,42.248355555555555,0.6554444444444444,2.7782222222222224,0.00017777777777777779,0.015866666666666664,86.23597777777776
3,4.9327354260089695,2.91015625,2.525773195876289,17.751677852348994,2.5,2.5,2.606082036775106,2.821601941747573,30.962983333333334,42.4017,0.6432166666666665,2.926,0.00013333333333333334,0.01773333333333333,84.69748333333332
4,4.662447257383967,2.7500000000000004,2.5,17.558139534883722,2.5,2.5,2.6439606741573036,2.708333333333334,33.476306666666666,42.26326666666667,0.6332266666666666,2.66,0.00010666666666666667,0.01437333333333333,83.75970666666666
5,4.662447257383967,2.7500000000000004,2.5,17.558139534883722,2.5,2.5,2.6439606741573036,2.708333333333334,35.15185555555556,42.17097777777777,0.6265666666666666,2.482666666666667,8.888888888888889e-05,0.01213333333333333,83.13452222222222
6,4.662447257383967,2.7500000000000004,2.5,17.558139534883722,2.5,2.5,2.6439606741573036,2.708333333333334,36.34867619047619,42.10505714285714,0.6218095238095237,2.3560000000000003,7.61904761904762e-05,0.010533333333333329,82.6879619047619
7,4.495967741935484,2.979166666666667,2.542372881355932,17.499999999999996,2.5,2.54,2.634668508287293,2.7088452088452084,34.610033333333334,42.281883333333326,0.6198999999999999,2.4516333333333336,6.666666666666667e-05,0.009449999999999997,83.05341666666666
8,4.495967741935484,2.979166666666667,2.542372881355932,17.499999999999996,2.5,2.54,2.634668508287293,2.7088452088452084,33.257755555555555,42.419414814814814,0.6184148148148148,2.526014814814815,5.925925925925926e-05,0.008607407407407404,83.33765925925925
9,4.495967741935484,2.979166666666667,2.542372881355932,17.499999999999996,2.5,2.54,2.634668508287293,2.7088452088452084,32.17593333333333,42.52944,0.6172266666666666,2.5855200000000003,5.333333333333333e-05,0.00793333333333333,83.56505333333332
10,4.989406779661017,2.7717391304347827,2.5611888111888117,17.552447552447553,2.5,2.5179856115107913,2.6378809869375908,2.670187793427231,33.62228536851951,42.37744762135657,0.600505656336685,2.498797767123869,9.697292950843187e-05,0.007296975353912481,84.3390550246784
11,4.989406779661017,2.7717391304347827,2.5611888111888117,17.552447552447553,2.5,2.5179856115107913,2.6378809869375908,2.670187793427231,34.82757873117467,42.25078730582039,0.5865714810617003,2.4265292397270932,0.00013333925965434732,0.00676667703772844,84.98405643413264
