,frontend_adservice,checkoutservice_cartservice,frontend_cartservice,frontend_checkoutservice,checkoutservice_currencyservice,frontend_currencyservice,checkoutservice_emailservice,checkoutservice_paymentservice,checkoutservice_productcatalogservice,frontend_productcatalogservice,recommendationservice_productcatalogservice,frontend_recommendationservice,checkoutservice_shippingservice,frontend_shippingservice,cartservice_redis-cart
0,2.5,2.5,2.5,33.333333333333336,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.685185185185185,2.5,2.5,0.1532666666666667
1,2.5,2.5,2.5,33.333333333333336,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.685185185185185,2.5,2.5,0.1532666666666667
2,2.5,2.5,2.5,22.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.6063829787234045,2.5,2.5,0.12766666666666668
3,2.5,2.5,2.5,22.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.6063829787234045,2.5,2.5,0.11486666666666669
4,2.5,2.5,2.5,22.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.6063829787234045,2.5,2.5,0.10718666666666668
5,2.5,2.5,2.9499999999999997,25.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.3088235294117645,2.5,2.5,0.1121888888888889
6,2.5,2.5,2.9499999999999997,25.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.3088235294117645,2.5,2.5,0.11576190476190476
7,2.5,2.5,2.9499999999999997,25.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.3088235294117645,2.5,2.5,0.11844166666666667
8,2.5,3.333333333333333,91.66666666666664,50.0,2.5,2.5955414012738856,2.5,2.5,2.5,2.507788161993769,2.5,6.875,2.5,2.5,0.1141037037037037
9,2.5,3.333333333333333,91.66666666666664,50.0,2.5,2.5955414012738856,2.5,2.5,2.5,2.507788161993769,2.5,6.875,2.5,2.5,0.11063333333333332
10,2.5,3.333333333333333,91.66666666666664,50.0,2.5,2.5955414012738856,2.5,2.5,2.5,2.507788161993769,2.5,6.875,2.5,2.5,0.10779393939393937
11,2.5,2.5,3.6585365853658534,17.5,2.5,2.5,2.5,2.5,,2.5,2.6000000000000005,3.9393939393939394,2.5,2.5,0.10576111111111108
12,2.5,2.5,3.6585365853658534,17.5,2.5,2.5,2.5,2.5,,2.5,2.6000000000000005,3.9393939393939394,2.5,2.5,0.09993888888888885
13,2.5,2.5,3.6585365853658534,17.5,2.5,2.5,2.5,2.5,,2.5,2.6000000000000005,3.9393939393939394,2.5,2.5,0.09411666666666663
14,2.5,2.5,2.5,25.0,2.5,2.5123152709359604,2.5,2.5,2.5,2.506906077348066,2.5,2.5462962962962963,2.5,2.5,0.09325555555555552
15,2.5,2.5,2.5,25.0,2.5,2.5123152709359604,2.5,2.5,2.5,2.506906077348066,2.5,2.5462962962962963,2.5,2.5,0.0923944444444444
16,2.5,2.5,2.5,25.0,2.5,2.5123152709359604,2.5,2.5,2.5,2.506906077348066,2.5,2.5462962962962963,2.5,2.5,0.0915333333333333
17,2.5609756097560976,2.5,2.7884615384615388,37.50000000000001,2.5,2.5229357798165135,2.5,2.5,2.5,2.5162866449511405,2.5,3.0000000000000004,2.5,2.5,0.09006666666666663
18,2.5609756097560976,2.5,2.7884615384615388,37.50000000000001,2.5,2.5229357798165135,2.5,2.5,2.5,2.5162866449511405,2.5,3.0000000000000004,2.5,2.5,0.08859999999999996
19,2.5609756097560976,2.5,2.7884615384615388,37.50000000000001,2.5,2.5229357798165135,2.5,2.5,2.5,2.5162866449511405,2.5,3.0000000000000004,2.5,2.5,0.08713333333333328
20,2.5,2.5,2.622950819672131,37.50000000000001,2.5,2.5,2.5,2.5,2.5,2.5069444444444446,2.5,2.8061224489795915,2.5,2.5,0.08842222222222218
21,2.5,2.5,2.622950819672131,37.50000000000001,2.5,2.5,2.5,2.5,2.5,2.5069444444444446,2.5,2.8061224489795915,2.5,2.5,0.08971111111111107
22,2.5,2.5,2.622950819672131,37.50000000000001,2.5,2.5,2.5,2.5,2.5,2.5069444444444446,2.5,2.8061224489795915,2.5,2.5,0.09099999999999997
23,2.6086956521739126,3.333333333333333,2.6171875,50.0,2.5,2.543859649122807,2.5,2.5,,2.5389408099688477,2.5,4.354838709677419,2.5,2.5,0.09209444444444442
24,2.6086956521739126,3.333333333333333,2.6171875,50.0,2.5,2.543859649122807,2.5,2.5,,2.5389408099688477,2.5,4.354838709677419,2.5,2.5,0.09318888888888888
25,2.6086956521739126,3.333333333333333,2.6171875,50.0,2.5,2.543859649122807,2.5,2.5,,2.5389408099688477,2.5,4.354838709677419,2.5,2.5,0.09428333333333333
26,2.692307692307692,2.5,2.9910714285714284,375.0,3.333333333333333,2.5334821428571423,2.5,375.0,2.5,2.5066137566137563,2.5,6.328125,2.5,2.5,0.0931611111111111
27,2.692307692307692,2.5,2.9910714285714284,375.0,3.333333333333333,2.5334821428571423,2.5,375.0,2.5,2.5066137566137563,2.5,6.328125,2.5,2.5,0.09203888888888888
28,2.692307692307692,2.5,2.9910714285714284,375.0,3.333333333333333,2.5334821428571423,2.5,375.0,2.5,2.5066137566137563,2.5,6.328125,2.5,2.5,0.09091666666666665
29,2.5,2.5,2.547169811320755,375.0,2.5,2.514367816091954,2.5,375.0,,2.5,2.5,3.5714285714285716,2.5,2.5,0.09391666666666665
30,2.5,2.5,2.547169811320755,375.0,2.5,2.514367816091954,2.5,375.0,,2.5,2.5,3.5714285714285716,2.5,2.5,0.09691666666666665
