,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,orders_orders-db,queue-master_rabbitmq,shipping_rabbitmq,cartservice_redis-cart,user_user-db
0,4.774678111587984,2.807971014492754,2.5252525252525255,17.5,2.5,2.5,2.5829875518672196,2.630681818181818,27.199333333333332,42.459133333333334,0.5425333333333333,3.2806666666666664,0.0,0.0018666666666666666,77.5788
1,4.6899999999999995,2.6618705035971226,2.526041666666667,17.552083333333332,2.5,2.5185185185185186,2.59297520661157,2.6997578692493946,35.543933333333335,42.208600000000004,0.5819,2.464933333333333,0.0002666666666666667,0.0014,84.77726666666666
2,4.6899999999999995,2.6618705035971226,2.526041666666667,17.552083333333332,2.5,2.5185185185185186,2.59297520661157,2.6997578692493946,38.32546666666667,42.12508888888889,0.5950222222222222,2.193022222222222,0.00035555555555555557,0.0012444444444444445,87.17675555555554
3,4.6899999999999995,2.6618705035971226,2.526041666666667,17.552083333333332,2.5,2.5185185185185186,2.59297520661157,2.6997578692493946,39.716233333333335,42.083333333333336,0.6015833333333334,2.0570666666666666,0.0004,0.0011666666666666665,88.3765
4,5.013157894736842,2.865384615384616,2.5925925925925926,17.606382978723406,2.5,2.538167938931298,2.622448979591837,2.664233576642336,36.80901333333334,42.204213333333335,0.5865733333333333,2.27696,0.00032,0.005866666666666667,85.49158666666666
5,5.013157894736842,2.865384615384616,2.5925925925925926,17.606382978723406,2.5,2.538167938931298,2.622448979591837,2.664233576642336,34.87086666666667,42.2848,0.5765666666666666,2.4235555555555557,0.0002666666666666667,0.009,83.5683111111111
6,5.013157894736842,2.865384615384616,2.5925925925925926,17.606382978723406,2.5,2.538167938931298,2.622448979591837,2.664233576642336,33.486476190476196,42.3423619047619,0.5694190476190475,2.5282666666666667,0.0002285714285714286,0.011238095238095238,82.19454285714285
7,5.502283105022832,2.9389312977099236,2.5752508361204014,23.16860465116279,2.5,2.5,2.711442786069652,2.7586206896551726,35.00136337978088,42.329827017356706,0.5649044441851678,2.405096190857168,0.0002,0.00995000777829633,83.89740681212079
8,5.502283105022832,2.9389312977099236,2.5752508361204014,23.16860465116279,2.5,2.5,2.711442786069652,2.7586206896551726,36.179608971462294,42.320077660486,0.561393085958817,2.309296931894225,0.00017777777777777779,0.008948161976230514,85.22185655488141
9,5.502283105022832,2.9389312977099236,2.5752508361204014,23.16860465116279,2.5,2.5,2.711442786069652,2.7586206896551726,37.12220544480743,42.31227817498943,0.5585839993777363,2.2326575247238702,0.00016,0.008146685334577861,86.28141634908992
