1597642074.0927625,user,svc_latency,[]
1597642086.2398531,user,svc_latency,[]
1597642098.3647614,user,svc_latency,[]
1597642110.4642766,user,svc_latency,[]
1597642122.5833592,user,svc_latency,[]
1597642134.653129,user,svc_latency,[]
1597642146.8102725,user,svc_latency,[]
1597642158.9256384,user,svc_latency,[]
1597642171.034979,user,svc_latency,[]
1597642183.1565576,user,svc_latency,[]
1597642301.737986,user,svc_latency,"[('user', 2.0609449464005034), ('front-end', 1.744206080462368), ('orders', 1.0215375036863064), ('orders-db', 0.0), ('user-db', 0.0), ('payment', -0.18264543745794468), ('shipping', -0.24949078751994816), ('carts', -0.3746754509113093)]"
1597642313.8498862,user,svc_latency,"[('user', 2.4122585047017986), ('front-end', 2.0958511428400324), ('orders', 1.2595808144909173), ('orders-db', 0.0), ('user-db', 0.0), ('payment', -0.18874262627432178), ('shipping', -0.27802121228376636), ('carts', -0.46403934256788015)]"
1597642325.987539,user,svc_latency,"[('user', 2.4961260865544617), ('front-end', 2.1744616826843224), ('orders', 1.3101300474123492), ('user-db', 0.0), ('orders-db', 0.0), ('payment', -0.1830012082605666), ('shipping', -0.28015869550341904), ('carts', -0.4861850792988782)]"
1597642338.1145277,user,svc_latency,"[('user', 2.473021924828372), ('front-end', 2.144032752998974), ('orders', 1.2858833652786303), ('orders-db', 0.0), ('user-db', 0.0), ('payment', -0.17483231451833128), ('shipping', -0.2748169814270498), ('carts', -0.47789686936190434)]"
1597642350.6754985,user,svc_latency,"[('user', 2.5437636987324233), ('front-end', 2.23715795189848), ('orders', 1.3600715193722266), ('orders-db', 0.0), ('user-db', 0.0), ('payment', -0.2016450076797943), ('shipping', -0.2932589608371713), ('carts', -0.4988722806917021)]"
1597642362.8075633,user,svc_latency,"[('user', 2.436476712762171), ('front-end', 2.111827185810604), ('orders', 1.2662670257932955), ('orders-db', 0.0), ('user-db', 0.0), ('payment', -0.18076749425713629), ('shipping', -0.269523253730252), ('carts', -0.4725879252691968)]"
1597642374.9974265,user,svc_latency,"[('user', 2.234207210384228), ('front-end', 1.9541542935042968), ('orders', 1.1819043285324546), ('orders-db', 0.0), ('user-db', 0.0), ('payment', -0.21762448194516618), ('shipping', -0.28676785721505066), ('carts', -0.42782628772840325)]"
1597642387.1732342,user,svc_latency,"[('user', 2.0304585302066873), ('front-end', 1.7527930764029573), ('orders', 1.0468830582452227), ('user-db', 0.0), ('orders-db', 0.0), ('payment', -0.21322178064204902), ('shipping', -0.27191475244787655), ('carts', -0.3793921135639946)]"
1597642399.26982,user,svc_latency,"[('user', 1.874312987048019), ('front-end', 1.5901080330144164), ('orders', 0.933561663660609), ('orders-db', 0.0), ('user-db', 0.0), ('payment', -0.20690249705979832), ('shipping', -0.2527291014803515), ('carts', -0.33851946230460883)]"
1597642411.397556,user,svc_latency,"[('user', 1.7104645473320417), ('front-end', 1.412458014657851), ('orders', 0.8064858250180105), ('user-db', 0.0), ('orders-db', 0.0), ('payment', -0.19925673005811073), ('shipping', -0.22350596296412806), ('carts', -0.29132985722165317)]"
1597642541.7675507,carts,svc_latency,"[('user', 2.4650300035347343), ('front-end', 2.109784752091973), ('orders', 1.2495875540393), ('user-db', 0.0), ('orders-db', 0.0), ('payment', -0.15107727592625267), ('shipping', -0.26551040171962637), ('carts', -0.457448958774906)]"
1597642553.9477134,carts,svc_latency,"[('user', 3.68745919928798), ('front-end', 3.3215856352600053), ('orders', 2.064021142819835), ('user-db', 0.0), ('orders-db', 0.0), ('payment', -0.14618807337343487), ('shipping', -0.34520096315060367), ('carts', -0.7722148984372357)]"
1597642578.6773646,carts,svc_latency,"[('carts', 4.127982841222322), ('front-end', 3.515031166212481), ('orders', 2.025587704660994), ('user', 0.09151011783237312), ('user-db', 0.0), ('carts-db', 0.0), ('orders-db', 0.0), ('payment', -0.34511785118020605), ('shipping', -0.5602663964262585)]"
1597642590.8539147,carts,svc_latency,"[('carts', 1.118721146523168), ('front-end', 0.7735253157299591), ('orders', 0.35067186518184723), ('orders-db', 0.0), ('carts-db', 0.0), ('payment', -0.05969061649090681), ('shipping', -0.08194412907211636), ('user', -0.14190215950411514)]"
