,front-end_carts,orders_carts,carts_carts-db,front-end_catalogue,catalogue_catalogue-db,unknown_front-end,front-end_orders,orders_orders-db,orders_payment,queue-master_rabbitmq,shipping_rabbitmq,orders_shipping,front-end_user,orders_user,user_user-db
0,5.079533333333334,3.2632,44.163,41.71913333333333,52.81426666666667,740.4070666666667,11.813933333333333,0.7525333333333333,2.0606666666666666,3.192,0.0,2.2013333333333334,54.12826666666667,14.705200000000001,104.164
1,5.079533333333334,3.2632,44.163,41.71913333333333,52.81426666666667,740.4070666666667,11.813933333333333,0.7525333333333333,2.0606666666666666,3.192,0.0,2.2013333333333334,54.12826666666667,14.705200000000001,104.164
2,5.1013777777777785,2.8934444444444445,40.443377777777776,34.931777777777775,44.11622222222223,633.0297333333333,10.71288888888889,0.6397777777777778,1.7546666666666668,2.648177777777778,0.00017777777777777779,2.1392444444444445,45.39884444444445,12.157044444444445,93.60473333333334
3,5.1123,2.7085666666666666,38.58356666666666,31.5381,39.7672,579.3410666666666,10.162366666666667,0.5834,1.6016666666666668,2.376266666666667,0.0002666666666666667,2.1082,41.03413333333334,10.882966666666666,88.3251
4,5.118853333333334,2.5976399999999997,37.467679999999994,29.501893333333335,37.15778666666667,547.1278666666666,9.832053333333334,0.5495733333333334,1.509866666666667,2.2131200000000004,0.00032,2.089573333333333,38.415306666666666,10.11852,85.15732
5,4.882733333333333,2.635122222222222,38.974777777777774,31.6923,39.88154444444445,577.6698222222221,9.376500000000002,0.5774,1.6307111111111112,2.3082888888888893,0.0002666666666666667,2.1082,41.12788888888889,10.76752222222222,87.57906666666668
6,4.714076190476191,2.6618952380952376,40.05127619047619,33.25687619047619,41.827085714285715,599.4855047619047,9.051104761904764,0.5972761904761905,1.7170285714285716,2.376266666666667,0.0002285714285714286,2.1215047619047622,43.065447619047625,11.231095238095238,89.30888571428572
7,4.587583333333334,2.6819749999999996,40.85865,34.430308333333336,43.28624166666667,615.8472666666667,8.807058333333334,0.6121833333333334,1.781766666666667,2.4272500000000004,0.0002,2.1314833333333336,44.518616666666674,11.578775,90.60625000000002
8,4.6589481481481485,2.695955555555555,39.175533333333334,32.64910370370371,41.12699259259259,590.8018444444444,8.808266666666666,0.5817481481481482,1.7046370370370374,2.3151851851851855,0.00017777777777777779,2.1185481481481485,42.6598888888889,11.165162962962963,89.20201481481483
9,4.7160400000000005,2.70714,37.82904,31.224140000000006,39.399593333333335,570.7655066666666,8.809233333333333,0.5574000000000001,1.6429333333333336,2.225533333333334,0.00016,2.1082,41.17290666666668,10.834273333333334,88.07862666666668
10,4.762751515151515,2.7162909090909086,36.727363636363634,30.058260606060614,37.98626666666667,554.3721393939394,8.810024242424241,0.537478787878788,1.592448484848485,2.1521818181818184,0.00014545454545454546,2.0997333333333335,39.95628484848486,10.563545454545455,87.1594909090909
11,4.6851111111111114,2.6987166666666664,37.72197222222222,31.120450000000005,39.19251666666667,569.2592999999999,8.680127777777777,0.5504000000000001,1.5873666666666668,2.2255333333333334,0.00013333333333333334,2.098322222222222,40.982444444444454,10.722416666666668,87.98272777777778
12,4.581072222222222,2.6355666666666666,38.09694444444444,31.210900000000006,39.16310000000001,568.6435499999999,8.299905555555554,0.5454000000000001,1.5432666666666668,2.2122333333333333,0.00013333333333333334,2.0884444444444443,40.827605555555564,10.536150000000001,87.38892222222223
13,4.477033333333332,2.5724166666666664,38.471916666666665,31.301350000000003,39.133683333333344,568.0278,7.919683333333332,0.5404000000000001,1.4991666666666668,2.198933333333333,0.00013333333333333334,2.0785666666666662,40.672766666666675,10.349883333333334,86.79511666666669
14,4.490188888888889,2.572666666666666,37.9126,31.242794444444453,39.23121111111112,568.8816555555554,8.136394444444443,0.5546000000000002,1.5522222222222224,2.1915444444444447,0.00013333333333333334,2.089855555555555,41.35015555555556,10.650144444444445,86.99390555555557
15,4.503344444444444,2.572916666666666,37.35328333333333,31.1842388888889,39.3287388888889,569.7355111111109,8.353105555555553,0.5688000000000003,1.605277777777778,2.184155555555556,0.00013333333333333334,2.101144444444444,42.027544444444445,10.950405555555557,87.19269444444446
16,4.5165,2.573166666666666,36.793966666666655,31.125683333333345,39.426266666666685,570.5893666666665,8.569816666666664,0.5830000000000003,1.6583333333333334,2.176766666666667,0.00013333333333333334,2.1124333333333327,42.70493333333332,11.25066666666667,87.39148333333334
17,4.546116666666666,2.5714611111111108,37.10024999999999,30.878950000000014,38.89962222222224,565.2591555555554,8.632427777777776,0.5730000000000003,1.6240000000000003,2.1812000000000005,0.00013333333333333334,2.0827999999999993,41.23777222222221,11.068361111111116,86.21855555555557
18,4.575733333333333,2.5697555555555556,37.40653333333332,30.63221666666668,38.37297777777779,559.9289444444443,8.695038888888886,0.5630000000000003,1.589666666666667,2.185633333333334,0.00013333333333333334,2.0531666666666655,39.7706111111111,10.886055555555563,85.0456277777778
19,4.605349999999999,2.56805,37.71281666666665,30.385483333333344,37.84633333333334,554.5987333333331,8.757649999999998,0.5530000000000003,1.5553333333333337,2.190066666666667,0.00013333333333333334,2.023533333333332,38.303449999999984,10.703750000000008,83.87270000000002
20,4.51611111111111,2.546538888888889,37.65405555555554,30.411155555555567,37.87534444444446,553.016122222222,8.719916666666665,0.553666666666667,1.5574000000000006,2.170855555555556,0.00013333333333333334,2.0263555555555546,38.98612777777776,10.762250000000009,83.53321111111113
21,4.426872222222221,2.525027777777778,37.59529444444443,30.43682777777779,37.90435555555557,551.4335111111109,8.682183333333333,0.5543333333333337,1.5594666666666674,2.151644444444445,0.00013333333333333334,2.0291777777777766,39.66880555555553,10.82075000000001,83.19372222222223
22,4.337633333333332,2.5035166666666666,37.53653333333332,30.46250000000001,37.93336666666668,549.8508999999998,8.644449999999999,0.5550000000000003,1.5615333333333343,2.1324333333333336,0.00013333333333333334,2.031999999999999,40.351483333333306,10.879250000000008,82.85423333333335
23,4.478744444444444,2.496355555555555,38.1206611111111,30.2854388888889,37.881700000000016,548.7539111111108,8.534566666666665,0.5450000000000003,1.613977777777779,2.1220888888888894,0.00013333333333333334,2.0249444444444435,39.857933333333314,10.905388888888899,83.0956166666667
24,4.619855555555555,2.489194444444444,38.70478888888887,30.10837777777779,37.83003333333335,547.656922222222,8.424683333333332,0.5350000000000003,1.6664222222222236,2.111744444444445,0.00013333333333333334,2.0178888888888884,39.364383333333315,10.931527777777788,83.33700000000003
