Unnamed: 0,carts_carts-db,catalogue_catalogue-db,front-end_carts,front-end_catalogue,front-end_orders,front-end_user,orders_carts,orders_orders-db,orders_payment,orders_shipping,orders_user,queue-master_rabbitmq,shipping_rabbitmq,unknown_front-end,user_user-db
40,28.398244445555548,29.454322221111106,751.6071222222222,15.038076835666661,752.87795,9.266990935777773,751.0010722222222,0.4581333336666667,3.1347333333333336,3.235188888888889,6.8157015586666665,1.545755555888889,0.0002666663333333333,205.26917777777768,50.339833336666665
42,26.059566666666665,28.168399999999995,751.49695,14.777443502333332,752.7529833333333,8.982663157999996,750.9923833333334,0.43080000000000007,3.125066666666667,3.232366666666667,6.6455348920000015,1.4984666669999998,0.0002666663333333333,200.28799999999995,48.01896666333332
44,27.307444441111105,27.959177778888886,751.4651944444445,14.23115,752.6923888888889,8.71349871833333,750.9662611111111,0.43013333366666673,3.0843333333333334,3.2013222222222226,6.376926866000002,1.4304888885555553,0.0002666663333333333,192.61248333333333,46.40823333666666
46,28.555322225555546,27.749955557777774,751.4334388888889,13.981466666666668,752.6317944444445,8.477482051666662,750.9401388888889,0.42946666633333336,3.0436,3.170277777777778,6.177576866000001,1.362511111111111,0.0002666663333333333,184.93696666666665,44.7975
48,29.803199999999993,27.540733336666662,751.4016833333334,13.731783333333334,752.5712,8.241465384999994,750.9140166666666,0.42880000000000007,3.002866666666667,3.1392333333333338,5.978226866000002,1.2945333336666667,0.0002666663333333333,177.26145,43.18676666333333
50,28.45888333777777,25.721377778888886,751.3738555555556,13.111728136555557,752.4331888888889,8.296537908555552,750.9004722222222,0.40346666633333333,2.9892222222222222,3.095488888888889,5.969100000000001,1.238377778111111,0.0002666663333333333,171.0836888888889,41.8872222211111
52,27.114566665555543,23.902022221111103,751.3460277777777,12.451350358777779,752.2951777777778,8.092843464111107,750.8869277777778,0.3781333336666667,2.9755777777777777,3.0517444444444446,5.909600000000001,1.1822222225555554,0.0002666663333333333,164.90592777777778,40.587677778888875
54,25.770250003333324,22.082666663333328,751.3182,11.790972581000002,752.1571666666666,7.889149019666663,750.8733833333333,0.3528,2.9619333333333335,3.0080000000000005,5.850100000000001,1.126066667,0.0002666663333333333,158.72816666666668,39.28813333666666
56,24.598555555555542,21.527588884444437,751.2141111111112,11.411911111111115,752.0276944444445,7.187738888888885,750.8206166666666,0.33413333366666664,2.9258,2.9910666666666668,5.427555555555557,1.0359222226666667,0.0002666663333333333,146.81423333333333,36.3131
58,23.426861107777768,20.97251111555555,751.1100222222223,11.073172222222228,751.8982222222222,6.8172111111111064,750.76785,0.3154666663333333,2.889666666666667,2.9741333333333335,5.130011111111113,0.9457777773333333,0.0002666663333333333,134.9003,33.33806666333333
60,22.255166669999987,20.41743333666666,751.0059333333334,10.734433333333337,751.76875,6.446683333333329,750.7150833333334,0.2968,2.8535333333333335,2.9572000000000003,4.832466666666669,0.8556333329999999,0.0002666663333333333,122.98636666666664,30.363033336666664
