Unnamed: 0,carts_carts-db,catalogue_catalogue-db,front-end_carts,front-end_catalogue,front-end_orders,front-end_user,orders_carts,orders_orders-db,orders_payment,orders_shipping,orders_user,queue-master_rabbitmq,shipping_rabbitmq,unknown_front-end,user_user-db
0,92.31226666666666,103.49133333333332,8.840964705882353,41.36526666666667,28.449046153846155,22.876753191489357,5.350987064676618,1.3930666666666667,4.554933333333333,4.650533333333334,14.775257383966245,5.976133333333333,0.0,582.2804666666667,176.75013333333337
2,92.31226666666666,103.49133333333332,8.840964705882353,41.36526666666667,28.449046153846155,22.876753191489357,5.350987064676618,1.3930666666666667,4.554933333333333,4.650533333333334,14.775257383966245,5.976133333333333,0.0,582.2804666666667,176.75013333333337
4,92.31226666666664,103.49133333333332,8.840964705882353,41.36526666666667,28.449046153846155,22.876753191489357,5.350987064676618,1.3930666666666667,4.554933333333333,4.650533333333334,14.775257383966245,5.976133333333334,0.0,582.2804666666667,176.75013333333337
6,81.93189999999998,91.21493333333333,9.016633333333335,37.55394312267658,27.121506430446196,21.297223896353167,5.504845238095237,1.3051333333333333,4.3258,4.675427823691459,14.21672730496454,5.253500000000001,0.0,571.3088,155.4402
8,75.70368,83.84909333333334,8.987843333333334,35.21696312267658,26.1881564304462,20.351093896353163,5.543855238095238,1.2523733333333333,4.188320000000001,4.677967823691459,13.864857304964541,4.819920000000001,0.0,564.7257999999998,142.65424000000004
10,71.55153333333331,78.93853333333334,8.96865,33.65897645600992,25.565923097112865,19.720340563019832,5.569861904761904,1.2171999999999998,4.096666666666667,4.679661157024793,13.63027730496454,4.530866666666666,0.0,560.3371333333333,134.13026666666667
12,73.66285714285712,82.60363809523811,9.091500715307584,34.922091950516865,25.97564855801477,20.646597883597877,5.483825159914712,1.2411809523809523,4.19400873015873,4.676447192608386,13.741494306671322,4.656266666666667,0.0,561.9357619047619,141.1143619047619
14,75.24634999999998,85.35246666666669,9.022325715307584,35.905470521945425,26.03590927230048,21.29334431216931,5.485928731343284,1.2591666666666665,4.253994444444444,4.675540049751243,13.880862163814179,4.750316666666668,0.0,563.1347333333333,146.35243333333332
16,76.47795555555551,87.49044444444445,8.968522937529805,36.670320521945435,26.082778716744922,21.79636931216931,5.487564842454395,1.2731555555555554,4.30065,4.674834494195688,13.989259386036402,4.8234666666666675,0.0,564.0672666666667,150.42648888888888
18,74.37233333333332,83.66632000000001,9.382264242424242,35.436326862745105,25.939372121212127,21.395320825274016,5.54105699745547,1.2270933333333331,4.2179199999999994,4.684913333333332,13.86888245614035,4.694013333333334,0.00010666666666666667,559.8380199999998,145.14871999999997
20,72.6495515151515,80.53749090909092,9.400115151515152,34.43325231729056,26.134357575757583,21.091284461637652,5.535184270182744,1.1894060606060604,4.164436363636364,4.6913787878787865,13.70160063795853,4.58809696969697,0.00019393939393939398,556.3777272727273,140.83054545454542
22,71.21389999999998,77.93013333333334,9.41499090909091,33.597356862745094,26.296845454545462,20.83792082527402,5.530290330788804,1.1579999999999997,4.119866666666667,4.696766666666665,13.562199122807016,4.499833333333335,0.0002666666666666667,553.49415,137.23206666666664
24,70.93377777777776,77.64781111111112,8.970333333333333,33.65691481481481,748.8572676914779,21.491338888888887,5.416585135135135,1.141333333333333,4.1078,4.69677729468599,13.549035470085466,4.381611111111112,0.0002666666666666667,549.1652499999999,134.50844444444442
26,70.65365555555555,77.3654888888889,8.934766666666667,33.6514537037037,748.4559732470335,21.32331111111111,5.3776684684684675,1.1246666666666665,4.0957333333333334,4.636099516908212,13.494879914529912,4.26338888888889,0.0002666666666666667,544.8363499999998,131.7848222222222
28,70.3735333333333,77.08316666666667,8.8992,33.64599259259259,748.054678802589,21.155283333333333,5.338751801801801,1.1079999999999999,4.083666666666667,4.575421739130435,13.440724358974357,4.145166666666667,0.0002666666666666667,540.5074499999998,129.06119999999999
30,69.04077777777775,75.92294444444445,8.470734690220173,32.96657777777777,757.7634166666667,767.5242055555556,5.167876984126984,1.068933333333333,4.060711111111111,4.441688888888889,760.4613,4.087533333333335,0.0002666666666666667,532.8873499999999,129.32453333333333
32,67.7080222222222,74.76272222222224,8.37176246799795,32.37975555555556,757.7634166666667,767.3306277777777,5.036899206349206,1.0298666666666663,4.037755555555556,4.389477777777778,760.1741833333333,4.029900000000001,0.0002666666666666667,525.2672499999999,129.58786666666666
34,66.37526666666665,73.60250000000002,8.27279024577573,31.792933333333334,757.7634166666667,767.13705,4.905921428571428,0.9907999999999996,4.0148,4.337266666666666,759.8870666666667,3.9722666666666675,0.0002666666666666667,517.6471499999999,129.8512
36,66.6561333333333,72.89443333333334,8.340738760880697,31.5523052154195,757.7875555555555,766.8562166666667,4.9205312386156645,0.9801333333333327,3.9935333333333336,4.337266666666666,759.8664666666666,3.926455555555557,0.0002666666666666667,511.13762777777765,125.14512222222223
38,66.93699999999997,72.18636666666667,8.397166538658475,31.27086077097506,757.8116944444445,766.5753833333333,4.927920127504554,0.969466666666666,3.972266666666667,4.337266666666666,759.8458666666667,3.880644444444446,0.0002666666666666667,504.62810555555535,120.43904444444446
40,67.21786666666664,71.47829999999998,8.453594316436252,30.989416326530613,757.8358333333333,766.29455,4.935309016393443,0.9587999999999997,3.9510000000000005,4.337266666666666,759.8252666666667,3.8348333333333344,0.0002666666666666667,498.1185833333332,115.7329666666667
42,65.2358333333333,71.11405555555554,8.536930598733449,30.70395289855072,757.4532666666667,765.9552777777777,4.887273723723723,0.9447999999999996,3.939400000000001,4.309044444444445,759.6936944444444,3.7668555555555567,0.0002666666666666667,492.8218166666665,117.25370000000004
44,63.253799999999984,70.74981111111113,8.411102820955671,30.44843623188406,757.0707,765.6160055555556,4.829084834834835,0.9307999999999996,3.9278000000000004,4.2808222222222225,759.5621222222222,3.6988777777777786,0.0002666666666666667,487.52504999999985,118.77443333333338
46,61.27176666666664,70.38556666666669,8.285275043177894,30.192919565217395,756.6881333333333,765.2767333333334,4.770895945945947,0.9167999999999998,3.916200000000001,4.252600000000001,759.43055,3.6309000000000005,0.0002666666666666667,482.22828333333314,120.29516666666672
48,60.95908888888886,69.35948888888889,8.170065654077723,29.944288697318008,756.8098444444445,765.5113333333334,4.674209322033898,0.9294666666666664,3.935986181139124,4.293342857142858,759.3290166666667,3.6678444444444445,0.0002666666666666667,477.9432111111108,119.32027777777782
50,60.6464111111111,68.33341111111112,8.123387876299944,29.67419980842913,756.9315555555555,765.7459333333334,4.626575988700564,0.942133333333333,3.9347639589169017,4.310276190476191,759.2274833333333,3.7047888888888902,0.0002666666666666667,473.6581388888888,118.34538888888895
52,60.33373333333332,67.30733333333333,8.076710098522167,29.404110919540237,757.0532666666667,765.9805333333334,4.578942655367232,0.9547999999999996,3.9335417366946794,4.327209523809525,759.12595,3.7417333333333347,0.0002666666666666667,469.37306666666655,117.37050000000004
54,60.50366666666666,67.52421111111111,7.941668029350104,29.642461403508776,757.1906,765.7668666666667,4.706042929292929,0.9554666666666662,3.9033444444444454,4.301544444444445,759.3397166666666,3.7417333333333342,0.0002666666666666667,467.881111111111,117.99126666666672
56,60.6736,67.74108888888888,8.025512473794548,29.880244736842105,757.3279333333334,765.5532,4.828520707070706,0.9561333333333328,3.894155555555556,4.271911111111111,759.5534833333334,3.741733333333334,0.0002666666666666667,466.38915555555536,118.61203333333337
58,60.84353333333334,67.95796666666666,8.109356918238992,30.118028070175438,757.4652666666667,765.3395333333333,4.950998484848485,0.9567999999999994,3.884966666666667,4.242277777777778,759.76725,3.7417333333333334,0.0002666666666666667,464.8971999999998,119.23280000000005
60,59.45906666666667,67.16524444444444,8.231173931623928,29.681600758688205,757.2839888888889,765.2267722222222,4.848339473684211,0.947466666666666,3.887755555555556,4.213088888888889,759.4828111111111,3.706266666666667,0.0002666666666666667,463.5757722222222,119.06122222222227
